"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2000-03-31","000153.SZ","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",23591948,15250981,8340967,0,1882962,1039431,2922393,-11940.47,3087919,18338901,-785018.07,0,785018,918813,5253046,5253046,-918813,4334233,-11940,4322293,1348719,2973573,0,0,2973573,0,2973573,0.0199,0.0199,149597322,149597322
"2000-03-31","0005.HK","USD","0001089113","2000-03-31","2000-03-30 19:00:00","2000","Q1",0,0,0,0,0,0,0,1763000000,1763000000,1763000000,0,0,0,0,1763000000,0,0,1763000000,0,0,-1763000000,1763000000,0,0,1763000000,0,1763000000,0.18,0.18,9633803000,9820867000
"2000-03-31","0024.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",650426250,612549750,37876500,0,8480000,9099000,17579000,14524000,32103000,644652750,0,0,5756250,4033750,9807250,9948500,-4175000,5773500,-1581250,4192250,1337250,2855000,0,0,2855000,0,2855000,0.0032,0.0031,902992890,920228639
"2000-03-31","0047.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",1284553993,171311285,1113242707,0,21190837,8981764,30172601,1069321317,1099493918,1270805204,-8053959,0,8053959,-8053959.86075325,5694828,13748788,0,13748788,-8053959.86075325,5694828,368100,5326728,0,0,5326728,0,5326728,0.0109,0.0109,490935625,490935625
"2000-03-31","005490.KS","KRW","0000889132","2000-03-31","2000-03-30 19:00:00","2000","Q1",3006940264765,0,3006940264765,0,0,0,0,0,0,0,0,0,0,0,3006940264765,3006940264765,0,3006940264765,-3006940264765.06,0,-356581858321.5,356581858321,0,0,356581858321,0,356581858321,4176.11,4176.11,85386205,85386205
"2000-03-31","015760.KS","KRW","0000887225","2000-03-31","2000-03-30 19:00:00","2000","Q1",4676991149320,0,4676991149320,0,0,0,0,0,0,0,0,0,0,0,4676991149320,4676991149320,0,4676991149320,-4676991149320,0,-370575221150,370575221150,0,0,370575221150,0,370575221150,580.09,580.09,638825324,638825324
"2000-03-31","017670.KS","KRW","0001015650","2000-03-31","2000-03-30 19:00:00","2000","Q1",1620237831469,0,1620237831469,0,0,0,0,0,0,0,0,0,0,0,1620237831469,1620237831469,0,1620237831469,-1620237831469.55,0,-212216814108.36,212216814108,0,0,212216814108,0,212216814108,802.03,802.03,264599059,264599059
"1999-06-30","0179.HK","USD","0000000000","1999-06-30","1999-06-29 20:00:00","2000","Q1",91867971,54843658,37024313,0,0,0,0,0,0,54843658,0,0,0,-9228915.600482002,27795397,37024312,0,37024312,-9228915.600482002,27795397,1389781,0,0,0,26405615,0,26405615,0.11,0.11,229735971,229735971
"2000-03-31","0190.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",473125000,537450000,-64325000,0,26750000,-12650000,14100000,0,14100000,551550000,0,0,214550000,-214550000,-292975000,-78425000,0,-78425000,-214550000,-292975000,-4775000,-288200000,0,0,-288200000,0,-288200000,-11.73,-11.73,24579524,24579524
"2000-03-31","0208.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",4343750,4400000,-56250,0,7417000,2332750,9749750,13083000,22832750,27232750,0,0,16328250,-16328250,-39217250,-22889000,0,-22889000,-16328250,-39217250,-9500,-39207750,0,0,-39207750,0,-39207750,-0.81,-0.81,48683396,48683396
"2000-03-31","0231.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",29884250,23071000,6813250,0,8713750,863000,9576750,16299250,25876000,48947000,0,0,-5199000,5199000,-13863750,-19062750,0,-19062750,5199000,-13863750,161500,-14025250,0,0,-14025250,0,-14025250,-0.0914,-0.0914,153521242,153521242
"2000-03-31","0250.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",71418750,63239250,8179500,0,18023250,13216250,31239500,0,31239500,94478750,-19872250,0,19872250,1199000,34497750,33439750,-141000,33298750,-19731250,13567500,1429750,12137750,0,0,12137750,0,12137750,0.0039,0.0039,3100181091,3100181091
"2000-03-31","0281.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",238250,129750,108500,0,694000,0,694000,0,694000,823750,-2789000,0,2789000,10750,6815250,6804500,0,6804500,-2789000,4015500,1155000,2860500,0,0,2860500,0,2860500,0.0022,0.0021,1291993677,1346117647
"2000-03-31","02M.DE","USD","0000000000","2000-03-31","2000-03-31 00:00:00","2000","Q1",620800000,411000000,209800000,0,35300000,0,35300000,56200000,91500000,502500000,-41900000,0,41900000,56200000,175200000,159500000,-41200000,118300000,-41200000,77100000,28900000,48200000,0,0,48200000,0,48200000,0.42,0.42,114400000,114600000
"2000-03-31","030200.KS","KRW","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",3168749999239,0,3168749999239,0,0,0,0,0,0,0,0,0,0,0,3168749999239,3168749999239,0,3168749999239,-3168749999239.5,0,-291095132673.5,291095132673,0,0,291095132673,0,291095132673,951.33,951.33,305988372,305988372
"2000-03-31","0338.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",4681287352,0,4681287352,0,0,0,0,0,0,0,0,0,0,0,4681287352,4681287352,0,4681287352,-4681287352.32,0,-207150673.92,207150673,0,0,207150673,0,207150673,0.0129,0.0129,16086857143,16086857143
"2000-06-30","0353.HK","HKD","0000000000","2000-06-30","2000-06-29 20:00:00","2000","Q1",81673250,53063750,28609500,0,4625750,2369250,6995000,-289250,6705750,59769500,-166750,0,166750,3396250,25361000,21903750,0,21903750,-166750,21737000,6016000,,0,,15782000,,15782000,0.46,0.46,34250000,34250000
"2000-06-30","0378.HK","HKD","0000000000","2000-06-30","2000-06-29 20:00:00","2000","Q1",66842000,26321250,40520750,0,33223500,111298750,144522250,0,144522250,170843500,0,0,0,13023000,-90978500,-104001500,0,-104001500,13023000,-90978500,826750,-91805250,0,0,-91805250,0,-91805250,-0.0191,-0.0191,4811729858,4811729858
"2000-03-31","0386.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",74684837760,0,74684837760,0,0,0,0,-70926589440,-70926589440,-70926589440,0,0,0,0,3758248320,0,0,3758248320,0,0,-3758248320,3758248320,0,0,3758248320,0,3758248320,0.0318,0.0318,118040000000,118040000000
"2000-03-31","0525.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",493910280,0,493910280,0,0,0,0,0,0,0,0,0,0,0,493910280,493910280,0,493910280,-493910280,0,-122726160,122726160,0,0,122726160,0,122726160,0.0005,0.0005,4335550000,4335550000
"2000-06-30","0618.HK","CNY","0000000000","2000-06-30","2000-06-29 20:00:00","2000","Q1",68548895,61269033,7279861,0,12811178,4684870,17496049,0,17496049,78765082,0,0,0,3541346,-6202060.564680501,-9743407.20083075,0,-9743407.20083075,1325.0567372497171,-9742082.1440935,814909,0,0,0,-10556992.037542751,0,-10556992.037542751,-0.0128,-0.0128,821916667,821916667
"2000-03-31","0665.HK","HKD","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",140080750,0,140080750,0,0,0,0,-78551500,-78551500,86028000,0,0,0,3049000,64578250,61529250,0,61529250,0,61529250,8431750,53097500,0,0,53097500,0,53097500,0.0646,0.064,822396604,829585384
"2000-03-31","0670.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",2672254080,0,2672254080,0,0,0,0,0,0,0,0,0,0,0,2672254080,2672254080,0,2672254080,-2672254080,0,-101860560,101860560,0,0,101860560,0,101860560,0.0207,0.0207,4920800000,4920800000
"2000-03-31","0762.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",5252408647,0,5252408647,0,0,0,0,0,0,0,0,0,0,0,5252408647,5252408647,0,5252408647,-5252408647.68,0,-85611903.36,85611903,0,0,85611903,0,85611903,0.0085,0.0085,10040776699,10040776699
"2000-03-31","0857.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",55446579840,0,55446579840,0,0,0,0,0,0,0,0,0,0,0,55446579840,55446579840,0,55446579840,-55446579840,0,-11531365440,11531365440,0,0,11531365440,0,11531365440,0.07,0.07,164735099338,164735099338
"2000-06-30","0900.HK","HKD","0000000000","2000-06-30","2000-06-29 20:00:00","2000","Q1",160590250,0,160590250,0,0,0,0,-63147750,-63147750,-63147750,0,0,45687500,0,97442500,0,0,97442500,-45687500,51755000,6750000,45005000,0,0,45005000,0,45005000,0.11,0.11,418748546,418748546
"2000-03-31","0902.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",3062508808,0,3062508808,0,0,0,0,0,0,0,0,0,0,0,3062508808,3062508808,0,3062508808,-3062508808.32,0,-564482275.2,564482275,0,0,564482275,0,564482275,0.0414,0.0414,13638000000,13638000000
"2000-03-31","0908.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",62135818,47351293,14784525,0,10200264,2252938,12453203,-972757.0351919997,11480446,58831739,0,0,1077180,9873444,13177523,3304079,0,3304079,-1077180.284258,2226898,421944,1804954,0,0,1804954,0,1804954,0.004,0.004,455814208,455814208
"2000-03-31","0941.HK","CNY","0000000000","2000-03-31","2000-03-30 19:00:00","2000","Q1",14445250000,0,14445250000,0,0,0,0,-2439750000,-2439750000,-2439750000,0,0,0,2439750000,14445249600,14445249600,0,12005499600,0,0,7642951440,4362548160,0,0,4362548160,0,4362548160,0.31,0.31,13868421053,13868421053
"2000-03-31","0945.HK","CAD","0001086888","2000-03-31","2000-03-30 19:00:00","2000","Q1",3658611600,256000000,3402611600,0,0,0,0,-215348760,-215348760,40651240,-40651240,0,40651240,0,40651240,40651240,3577309120,3617960360,-3317431550,300528810,75495160,225033650,0,0,225033650,0,225033650,0.23,0.23,971724000,971724000
"1999-12-31","0A18.L","CAD","0000000000","1999-12-31","1999-12-31 00:00:00","2000","Q1",404658565,341579861,63078704,2748843,0,0,0,18084490,20833333,362413194,0,0,0,18084491,60329862,42245371,0,42245371,289351,42534722,19531250,23003472,0,0,23003472,0,23003472,0.0871,0.0871,264164814,264164814
"2000-03-31","0A55.L","USD","0001906324","2000-03-31","2000-03-31 00:00:00","2000","Q1",22068000,8988000,13080000,2133000,0,0,7247000,1703000,11083000,20071000,0,0,0,1703000,3473000,1770000,0,1997000,150000,1920000,768000,925000,0,-1068000,1152000,0,-143000,0.0472,0.0431,24404000,26703000
"2000-01-31","0A60.L","USD","0000886128","2000-03-14","2000-03-14 00:00:00","2000","Q1",3600000,1900000,1700000,700000,0,0,700000,500000,1900000,3800000,0,0,0,500000,300000,-200000,0,-200000,100000,-100000,-100000,0,0,0,0,0,0,0,0,8795.6,9369.1
"2000-03-31","0A6Y.L","USD","0001770450","2000-03-31","2000-03-31 00:00:00","2000","Q1",4431000000,2309000000,2122000000,249000000,0,0,1350000000,261000000,1860000000,4169000000,0,0,0,261000000,523000000,262000000,0,262000000,-618000000,-356000000,-113000000,-243000000,0,0,-243000000,0,-243000000,-1.52,-1.52,159868421,159868421
"1999-03-31","0A8G.L","USD","0001019671","1999-05-17","1999-05-17 00:00:00","2000","Q1",20600000,12200000,8400000,4100000,0,0,3200000,1000000,8300000,20500000,0,0,0,1000000,1100000,0,100000,100000,200000,600000,200000,100000,0,0,100000,0,100000,0.0048,0.0048,1030550,1030550
"2000-03-31","0A8K.L","USD","0000855654","2000-05-12","2000-05-12 00:00:00","2000","Q1",0,-132402,132403,2262513,0,0,689167,132402,3084082,2951680,0,0,0,132402,-2825327,-5750008,2798329,-2951679,147300,-2804379,0,-2804379,0,0,-2804379,0,-2804379,-0.0875,-0.0854,32051859,32848956
"2000-03-31","0ABX.L","USD","0000756894","2000-03-31","2000-03-31 00:00:00","2000","Q1",318021933,130974550,187047383,0,0,0,8000552,98006758,106007310,236981860,0,0,0,98006759,179046832,81040073,0,81040073,2965721,84005794,12000828,72004966,0,0,72004966,0,72004966,0.18,0.18,401544535,401544535
"2000-03-31","0CX9.L","EUR","0000000000","2000-03-31","2000-03-31 00:00:00","2000","Q1",2992418000,1806960100,1185457900,0,444677500,0,444677500,0,670678300,2477638400,0,0,0,226000800,740780400,514779600,0,514779600,-71148400,443631200,149620900,294010300,0,0,294010300,0,294010300,0.39,0.39,759855689,759855689
"2000-03-31","0H68.L","USD","0000004977","2000-05-10","2000-05-10 00:00:00","2000","Q1",2398000000,0,2398000000,0,0,0,0,2155000000,2155000000,2155000000,-5000000,0,5000000,38000000,281000000,243000000,0,243000000,0,243000000,87000000,156000000,0,0,156000000,0,156000000,0.14,0.14,1062398000,1089046000
"2000-01-31","0HAV.L","USD","0001090872","2000-03-15","2000-03-15 00:00:00","2000","Q1",2246000000,1160000000,1086000000,290000000,625000000,0,625000000,0,915000000,2075000000,0,0,0,96000000,236000000,140000000,31000000,171000000,31000000,202000000,71000000,131000000,0,0,131000000,0,131000000,0.3,0.3,439000000,440000000
"1999-12-31","0HBH.L","USD","0000002969","2000-02-11","2000-02-11 00:00:00","2000","Q1",1264400000,877100000,387300000,30100000,0,0,167800000,-6800000,191100000,1068200000,0,0,0,131700000,327900000,196200000,0,196200000,-134200000,62000000,9100000,50600000,0,0,50600000,0,50600000,0.24,0.23,213200000,215500000
"2000-03-31","0HC7.L","USD","0000915913","2000-05-12","2000-05-12 00:00:00","2000","Q1",235480000,160878000,74602000,6248000,0,0,26186000,0,32434000,193312000,0,0,0,18150000,60318000,42168000,0,42168000,-794000,41374000,12826000,28548000,0,0,28548000,0,28548000,0.31,0.31,92090323,93600000
"2000-03-31","0HE2.L","USD","0001002910","2000-05-15","2000-05-15 00:00:00","2000","Q1",825376000,297925000,527451000,0,0,0,0,374622000,374622000,672547000,0,0,0,99354000,252183000,152829000,0,152829000,-47185000,105644000,44251000,61393000,0,0,61393000,0,61393000,0.45,0.45,137215462,137215462
"2000-03-31","0HEU.L","USD","0001053507","2000-05-15","2000-05-15 00:00:00","2000","Q1",115517000,79708000,35809000,988000,3431000,0,3431000,55198000,59617000,139325000,0,0,0,55198000,31390000,-23808000,0,-23808000,-27292000,-51100000,-13440000,-37660000,0,-4302000,-41998000,0,-41998000,-0.27,-0.27,156515001,156515001
"2000-03-31","0HEW.L","USD","0001410636","2000-03-31","2000-03-30 19:00:00","2000","Q1",307759000,144358000,163401000,0,0,0,0,217993000,217993000,362351000,0,0,0,-42927000,-14086000,-54592000,0,-54592000,100094000,45502000,18419000,27083000,0,0,26087000,0,26087000,0.27,0.27,97479000,97479000
"1999-12-31","0HF3.L","USD","0001140859","1999-12-31","1999-12-30 19:00:00","2000","Q1",2839400000,2719200000,120200000,0,0,0,70200000,4200000,74400000,2793600000,0,0,0,4200000,50000000,45800000,0,45800000,-11000000,34800000,13200000,21600000,0,0,21600000,0,21600000,0.1,0.1,205714286,205714286
"2000-03-31","0HF7.L","USD","0001037868","2000-03-31","2000-03-30 19:00:00","2000","Q1",255812000,189967000,65845000,0,0,0,23832000,8126000,31958000,221925000,0,0,0,10802000,44689000,33887000,0,33887000,-7708000,26179000,9425000,16754000,0,0,16754000,0,16754000,0.077,0.077,216033750,218889000
"2000-03-31","0HFB.L","USD","0000820313","2000-05-01","2000-05-01 00:00:00","2000","Q1",300049000,196618000,103431000,0,41873000,0,41873000,10872000,52745000,249363000,0,0,0,10872000,61558000,50686000,0,50686000,-17747000,32939000,12675000,20264000,0,0,20264000,0,20264000,0.0153,0.015,1326904192,1362571008
"2000-01-29","0HFN.L","USD","0000006281","2000-03-13","2000-03-13 00:00:00","2000","Q1",490300000,225100000,265200000,83000000,0,0,64500000,0,147500000,372600000,0,0,0,35900000,153600000,117700000,0,117700000,9400000,127100000,34100000,93000000,0,0,93000000,0,93000000,0.27,0.25,349352000,374458000
"2000-03-31","0HGC.L","USD","0001841666","2000-05-12","2000-05-12 00:00:00","2000","Q1",446117000,70427000,375690000,0,14649000,0,14649000,133428000,148077000,218504000,0,0,0,133428000,361041000,227613000,0,227613000,-25986000,201627000,85323000,116304000,0,0,116304000,5264000,111040000,0.42,0.42,261737143,267190000
"1999-12-31","0HI3.L","USD","0000879407","2000-02-10","2000-02-10 00:00:00","2000","Q1",5015,264,4751,0,23952,13714,37666,0,37666,37930,0,0,0,2056,-30859,-32915,0,-32915,32915,0,0,-60712,0,0,-60712,0,-60712,-6.49,-6.49,9350,9350
"1999-04-30","0HJF.L","USD","0000769397","1999-06-14","1999-06-14 00:00:00","2000","Q1",194900000,22800000,172100000,38600000,115200000,0,115200000,16800000,170600000,193400000,0,0,0,16800000,18339000,1539000,0,1500000,-17239000,-15700000,1400000,-17100000,0,0,-17100000,0,-17100000,-0.0713,-0.0713,239933035,239933035
"1999-09-30","0HJI.L","USD","0000008670","1999-11-05","1999-11-05 00:00:00","2000","Q1",1351100000,551100000,800000000,103700000,405000000,0,405000000,65600000,574300000,1125400000,0,0,0,65600000,291300000,225700000,0,225700000,-3500000,222200000,76000000,146200000,0,0,146200000,0,146200000,0.23,0.23,624392000,642820000
"1999-11-20","0HJL.L","USD","0000866787","1999-12-29","1999-12-29 00:00:00","2000","Q1",1006500000,554900000,451600000,0,0,0,315800000,30100000,345900000,900800000,0,0,0,30100000,135800000,105700000,0,105700000,-14600000,91100000,35100000,56000000,0,0,56000000,0,56000000,0.4,0.4,140000000,140000000
"2000-03-31","0HJO.L","USD","0000915912","2000-05-15","2000-05-15 00:00:00","2000","Q1",135088000,0,135088000,0,2947000,0,2947000,73987000,76934000,76934000,0,0,0,30667000,88821000,58154000,0,58154000,-58154000,0,10982000,37227000,0,10484000,37227000,0,37227000,0.56,0.55,66476786,67685455
"2000-04-04","0HJR.L","USD","0000008818","2000-05-12","2000-05-12 00:00:00","2000","Q1",965300000,591800000,373500000,0,0,0,214200000,39400000,253600000,845400000,0,0,0,39400000,159300000,119900000,0,119900000,-12300000,107600000,37400000,70200000,0,0,70200000,0,70200000,0.7,0.7,98800000,100800000
"2000-03-31","0HK4.L","USD","0000723612","2000-05-11","2000-05-11 00:00:00","2000","Q1",1128000000,341000000,787000000,0,348000000,0,348000000,112000000,460000000,801000000,0,0,262000000,112000000,520000000,279000000,0,408000000,-102000000,204000000,77000000,111000000,16000000,-42000000,69000000,0,69000000,1,0.9,72452368,72452368
"2000-03-31","0HKD.L","USD","0000805928","2000-05-15","2000-05-15 00:00:00","2000","Q1",3935000,2216000,1719000,264896,1884000,0,1884000,207403,2356000,4572000,0,0,6075,207403,-430000,-637000,0,-637000,-6075,-643000,0,-643000,0,0,-643000,0,-643000,-0.17,-0.17,3890000,3890000
"2000-03-31","0HLQ.L","USD","0001390777","2000-03-31","2000-03-30 19:00:00","2000","Q1",1770000000,606000000,1164000000,0,359000000,0,359000000,271000000,630000000,1236000000,447000000,1033000000,586000000,61000000,595000000,534000000,0,534000000,0,534000000,196000000,338000000,0,0,338000000,0,338000000,0.46,0.46,732000000,741000000
"2000-04-29","0HN5.L","USD","0000768835","2000-06-09","2000-06-09 04:00:00","2000","Q1",723139000,404512000,318627000,0,0,0,276484000,14934000,291418000,695930000,0,0,0,14934000,42143000,27209000,0,27209000,-3533000,23676000,9352000,14324000,-27501000,-1898000,-13177000,0,-13177000,-0.12,-0.12,111105000,112207000
"2000-03-31","0HNC.L","USD","0001048477","2000-05-15","2000-05-15 00:00:00","2000","Q1",3298000,-1553000,4851000,8663000,0,0,1996000,1734000,12393000,10840000,0,0,0,1734000,-5808000,-7542000,0,-7542000,7542000,0,4194000,-11736000,0,0,-11736000,0,-11736000,-0.34,-0.34,35015000,35015000
"1999-10-31","0HOB.L","USD","0000012659","1999-12-15","1999-12-15 00:00:00","2000","Q1",209946000,50631000,159315000,0,0,0,186434000,47675000,234109000,284740000,0,0,0,24331000,-50463000,-74794000,0,-74794000,2637000,-72157000,-27420000,-44737000,0,,-44737000,,-44737000,-0.11,-0.11,391256000,391256000
"2000-03-31","0HOU.L","USD","0000908255","2000-05-15","2000-05-15 00:00:00","2000","Q1",730200000,550300000,179900000,0,0,0,63500000,37200000,100700000,651000000,0,0,0,37200000,116400000,79200000,0,79200000,-13100000,66100000,25100000,41000000,0,0,41000000,0,41000000,0.19,0.19,213472000,214176000
"2000-03-31","0HOX.L","USD","0001037540","2000-05-15","2000-05-15 00:00:00","2000","Q1",210254000,65177000,145077000,0,7408000,0,7408000,32231000,39639000,104816000,0,0,0,32231000,137669000,105438000,-55215000,50223000,0,0,72818000,32620000,0,0,32620000,0,30977000,0.46,0.45,67943000,68380000
"1999-12-31","0HQ1.L","USD","0000933974","2000-02-14","2000-02-14 00:00:00","2000","Q1",50300000,24000000,26300000,7100000,0,0,12500000,2600000,22200000,46200000,0,0,0,2600000,6700000,4430000,-330000,4100000,600000,4700000,1800000,3004000,0,0,2900000,0,3004000,0.23,0.22,13076000,13718000
"1999-07-31","0HQ3.L","USD","0000014693","1999-09-07","1999-09-07 00:00:00","2000","Q1",384500000,137100000,247400000,0,0,0,169800000,15400000,185200000,322300000,0,0,0,15400000,77600000,62200000,0,62200000,-1700000,60500000,22100000,38400000,0,0,38400000,0,38400000,0.0597,0.0597,642262500,643125000
"2000-04-29","0HQ7.L","USD","0000885245","2000-06-13","2000-06-13 00:00:00","2000","Q1",78501000,51893000,26608000,0,0,0,16780000,2677000,19457000,71350000,0,0,0,2677000,9828000,7151000,0,7151000,660000,7811000,2945000,4866000,0,-270000,4596000,0,4596000,0.0978,0.0933,47004545,49242857
"2000-03-31","0HQW.L","USD","0001043277","2000-05-15","2000-05-15 00:00:00","2000","Q1",650091000,551716000,98375000,0,0,0,73286000,0,73286000,625002000,0,0,0,4204000,29293000,25089000,0,25089000,50000,25139000,9930000,15209000,0,0,15209000,0,15209000,0.09,0.09,169124000,170948000
"2000-03-31","0HRJ.L","USD","0000277948","2000-05-12","2000-05-12 00:00:00","2000","Q1",2147000000,1248000000,899000000,0,978000000,0,978000000,-119000000,859000000,3415000000,0,0,0,147000000,-527000000,-665000000,845000000,180000000,-145000000,41000000,12000000,25000000,4000000,-8000000,29000000,0,29000000,0.0078,0.0078,3801456000,3816270000
"2000-04-01","0HRS.L","USD","0000064803","2000-05-15","2000-05-15 00:00:00","2000","Q1",4739500000,3439500000,1300000000,0,0,0,893300000,71800000,965100000,4404600000,0,0,0,71800000,406700000,334900000,0,334900000,-16100000,318800000,127500000,191300000,0,0,191300000,0,187500000,0.24,0.24,782200000,814200000
"2000-03-31","0HRZ.L","USD","0000858470","2000-05-02","2000-05-02 00:00:00","2000","Q1",85120000,48190000,36930000,0,0,0,4887000,17249000,22136000,70326000,0,0,0,12648000,27442000,14794000,0,14794000,-5992000,8802000,3457000,5345000,0,0,5345000,0,4494000,0.0166,0.0165,321798000,323400000
"2000-04-01","0HS2.L","USD","0000813672","2000-05-11","2000-05-11 00:00:00","2000","Q1",257493000,83668000,173825000,62573000,0,0,108699000,19666000,190938000,274606000,0,0,0,48839000,31726000,-17113000,0,-17113000,1046000,-16067000,-4258000,-11809000,0,0,-11809000,0,-11809000,-0.0483,-0.0483,244629000,244629000
"1999-10-31","0HST.L","USD","0000016732","1999-12-14","1999-12-14 00:00:00","2000","Q1",1768000000,747000000,1021000000,16000000,0,0,511000000,62000000,589000000,1336000000,0,0,0,62000000,494000000,432000000,0,432000000,-67000000,365000000,130000000,235000000,0,0,235000000,0,235000000,0.55,0.54,429000000,433000000
"1999-09-30","0HTG.L","USD","0000721371","1999-11-12","1999-11-12 00:00:00","2000","Q1",6783700000,6067200000,716500000,0,394700000,-3400000,391300000,61700000,453000000,6520200000,0,0,0,61700000,325200000,263500000,0,263500000,-61700000,201800000,79800000,122000000,0,0,122000000,0,122000000,0.29,0.29,419790000,429085000
"1999-05-31","0HTQ.L","USD","0001170010","1999-05-31","1999-05-31 00:00:00","2000","Q1",486100000,421400000,64700000,0,0,0,55900000,8763000,64663000,486063000,0,0,0,2600000,8763000,6163000,0,6163000,-1763000,4400000,1700000,2700000,0,0,2700000,0,2700000,0.015,0.015,46796000,46796000
"2000-03-31","0HWH.L","USD","0000003570","2000-05-12","2000-05-12 00:00:00","2000","Q1",1173605,81725,1091880,0,0,0,477009,0,1402966,1484691,0,0,0,925957,614871,-311086,0,-311086,0,0,-8709,-302377,0,0,-302377,0,-302377,-0.0148,-0.0148,20434838,20434838
"2000-01-31","0HYA.L","USD","0000936395","2000-02-17","2000-02-17 00:00:00","2000","Q1",152200000,73100000,79100000,29700000,25000000,0,25000000,13900000,68600000,141700000,0,0,0,13900000,24400000,10500000,0,10500000,3000000,13500000,4400000,9100000,0,0,9100000,0,9100000,0.24,0.21,39466407,42270677
"2000-03-31","0HYE.L","USD","0000020286","2000-05-08","2000-05-08 00:00:00","2000","Q1",571270000,313288000,257982000,0,41985000,84526000,126511000,27943000,154454000,467742000,-9162000,0,9162000,4969000,117659000,112690000,-9162000,103528000,0,103528000,24165000,79363000,0,0,79363000,0,79363000,0.44,0.44,178566750,181757047
"1999-06-26","0HYI.L","USD","0000772406","1999-08-10","1999-08-10 00:00:00","2000","Q1",120600000,63800000,56800000,26700000,0,0,22700000,7600000,57000000,120800000,0,0,0,7600000,7400000,-200000,0,-200000,0,-200000,127500000,-127700000,0,0,-127700000,0,-127700000,-2.12,-2.12,60236000,60236000
"2000-03-31","0I0H.L","USD","0000764065","2000-04-20","2000-04-20 00:00:00","2000","Q1",33000000,23500000,9500000,0,0,0,3400000,6300000,9700000,33200000,0,0,0,6300000,6100000,-200000,0,-200000,-4500000,-4700000,-1200000,-3500000,0,0,-3500000,0,-3500000,-0.041,-0.041,85304000,85304000
"1999-09-30","0I0J.L","USD","0000021076","1999-11-12","1999-11-12 00:00:00","2000","Q1",942000000,414000000,528000000,14000000,0,0,298000000,48000000,360000000,774000000,0,0,0,48000000,216000000,168000000,0,168000000,-31000000,137000000,50000000,87000000,0,0,87000000,0,87000000,0.37,0.36,237020000,240578000
"2000-04-02","0I0T.L","USD","0000317540","2000-05-15","2000-05-15 00:00:00","2000","Q1",228184000,122138000,106046000,0,0,0,74242000,19859000,94101000,216239000,0,0,15974000,19859000,31804000,11945000,0,11945000,-14955000,-3010000,-1053000,-1957000,0,0,-1957000,0,-1957000,-0.022000000000000002,-0.022000000000000002,87330000,87330000
"2000-04-02","0I14.L","USD","0000851205","2000-05-12","2000-05-12 00:00:00","2000","Q1",54495000,11505000,42990000,7312000,0,0,12639000,2413000,22364000,33869000,0,0,0,2413000,23039000,20626000,0,20626000,2039000,22665000,7253000,15412000,0,0,15412000,0,15412000,0.09,0.085,169636000,182580000
"1999-09-30","0I17.L","USD","0000820318","1999-11-12","1999-11-12 00:00:00","2000","Q1",16198000,7800000,8398000,700000,0,0,3800000,3898000,8398000,16198000,0,0,0,1400000,3898000,2498000,0,2498000,-98000,2400000,700000,1700000,0,0,1700000,0,1700000,0.035,0.035,48571429,48571429
"2000-03-31","0I1P.L","USD","0000028412","2000-05-15","2000-05-15 00:00:00","2000","Q1",1126239000,454718000,671521000,0,211827000,0,211827000,154968000,366795000,821513000,483595000,871419000,387824000,10725000,315451000,304726000,0,304726000,0,304726000,107695000,197031000,0,0,197031000,0,192756000,1.09,1.08,176879000,179232000
