"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2025-06-30","0016.HK","HKD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",79721000000,45531000000,34190000000,0,3336000000,5064000000,8400000000,-288000000,8112000000,53643000000,-2386000000,371000000,0,2562000000,28421000000,25859000000,219000000,26078000000,-1325000000,24753000000,4869000000,19884000000,0,0,19277000000,0,19277000000,6.65,6.65,2897780000,2897780000
"2025-03-31","001720.KS","KRW","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",563594103150,211522077540,352072025610,0,30616332000,15903367000,46519699000,156313889960,202833588960,414355666500,100493691980,312015769520,211522077540,12777413000,162015849650,149238436650,0,149238436650,0,149238436650,36960252420,112278184220,0,0,108625211910,0,108625211910,13618,13618,8008000,8008000
"2025-09-30","0029.KL","MYR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","FY",47512000,10783000,36729000,0,14172000,0,14172000,0,14172000,24955000,-12519000,0,12519000,3628000,16474000,12846000,9711000,22557000,-22230000,327000,2326000,-1999000,0,0,-2340000,0,-2340000,-0.004,-0.004,585535851,585535851
"2025-03-31","0035.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",9572234000,7211581000,2360653000,0,1261127000,507249000,1768376000,20913000,1789289000,9000870000,-1033783000,49104000,995056000,488730000,586185000,97455000,473909000,571364000,-1468965000,-897601000,102094000,-999695000,0,0,-1002021000,0,-1275122000,-0.42,-0.42,3057846523,3059040000
"2025-09-30","003610.KS","KRW","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",122527094000,0,0,0,0,0,0,121405786000,121405786000,121405786000,0,0,0,0,1121308000,1121308000,0,1121308000,8210249000,9331557000,2822063000,6509494000,0,0,6509494000,0,6509494000,203.1,203.1,32050964,32050964
"2025-11-30","004310.KS","KRW","0000000000","2025-11-30","2025-11-29 19:00:00","2025","FY",191794999000,0,0,0,0,0,0,187599178000,187599178000,187599178000,0,0,0,0,4195821000,4195821000,0,4195821000,-1824121000,2371700000,41462000,2330238000,0,0,2330238000,2330238000,0,72.82,0,0,0
"2025-03-31","0052.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3100070000,2862864000,237206000,0,141868000,43680000,185548000,-20668000,164880000,3027744000,-9420000,24257000,33677000,522966000,595292000,72326000,0,72326000,-33677000,38649000,3109000,35540000,0,0,35540000,0,35540000,0.27,0.27,129553000,129553000
"2025-06-30","0053.HK","USD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",3113795355,2001929945,1111865410,0,635094063,0,635094063,-425988,634668075,2636598020,-266058298,0,266058298,93458881,836714515,743255634,-266058299,477197335,192856270,670053605,84318773,585734832,0,0,513464781,0,513464781,1.58,1.58,325317029,325317029
"2025-03-31","0057.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",2594735000,1984983000,609752000,0,145401000,279851000,425252000,101605000,526857000,2511840000,-1561000,0,1561000,58558000,249744000,191186000,-108291000,82895000,106730000,189625000,35620000,154005000,0,0,154386000,0,154386000,0.24,0.24,630531600,630531600
"2025-06-30","0065.KL","MYR","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",27386294,9285202,18101092,0,6970553,60606,7031159,3401393,10432552,19717754,-366860,0,366860,4378460,12107246,7728786,3400000,7668540,-306614,7361926,2287199,5074727,0,0,5074727,0,5074727,0.0083,0.0083,609878375,609878375
"2025-06-30","0083.HK","HKD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","FY",8443000000,4446000000,3997000000,0,0,0,0,0,0,5536000000,2258000000,2258000000,0,158000000,3065000000,2907000000,0,2907000000,1565000000,4472000000,471000000,4001000000,0,0,4019000000,0,4019000000,0.45,0.45,8886696000,8886696000
"2025-09-30","0083.KL","MYR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","FY",487594000,418082000,69512000,0,0,0,0,41116000,41116000,459198000,-2832000,0,2832000,25880000,54276000,28396000,0,28396000,-2832000,25564000,8107000,17457000,0,0,17196000,0,17196000,0.0444,0.0412,393011000,423238000
"2025-09-30","008870.KS","KRW","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",252403803000,218163745000,34240058000,0,0,0,0,30762272000,30762272000,248891496000,-4631834000,463254000,5095088000,14504133000,3512307000,3512307000,0,3477786000,-2624164000,888143000,-2227165000,3115308000,0,0,3115308000,0,2158096000,2636.07,2636.07,818678,818678
"2025-03-31","0116.KL","MYR","0000000000","2025-03-31","2025-03-30 20:00:00","2025","FY",80815070,32942831,47872239,0,0,0,55356276,-5095360,50260916,83203749,-2619346,0,2619346,10866721,15774080,4907359,-7296038,-2388678,-1422008,-3810686,2292678,-6103363,0,0,-5932696,0,-5932696,0,0,6372206000,6372206000
"2025-07-31","0118.KL","MYR","0000000000","2025-07-31","2025-07-30 20:00:00","2025","FY",8665000,5614000,3051000,0,0,0,2138000,-1241000,897000,6511000,-1000,0,1000,90000,2244000,2154000,0,2154000,-1000,2153000,-11000,2164000,0,0,2164000,0,2164000,0.0017,0.0017,1263639000,1263639000
"2025-03-31","0129.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",2407331000,866956000,1540375000,0,339438000,0,339438000,3739677000,4079115000,4946071000,-584645000,252064000,777522000,134685000,-2726154000,-2860839000,322099000,-2538740000,-1099621000,-3638361000,72246000,-3710607000,0,0,-3750594000,0,-3750594000,-2.75,-2.75,1362057670,1362057670
"2025-03-31","0150.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",666521000,398973000,267548000,0,162604000,121994000,284598000,0,284598000,683571000,3669000,6216000,2547000,31932000,12205000,-19727000,2677000,-17050000,-5224000,-22274000,-1243000,-21031000,0,0,-21031000,0,-21031000,-0.0102,-0.0102,2053492000,2053492000
"2025-09-30","0158.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",170700000,41632000,129068000,0,0,0,0,0,0,54682000,0,0,0,58000,116076000,116018000,0,116018000,-738769000,-622751000,17710000,-640461000,0,0,-640461000,0,-640461000,-25.62,-25.62,25000000,25000000
"2025-06-30","0159.HK","HKD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",0,365000,-365000,0,16850,6488,23338,-2806,20532,20532,-16024,9758000,16024000,30,-20502,-20532,-9794000,-20532,-6396,-26928,7684,-34612,0,0,-34612,0,-34612,-0.0000037,-0.0000037,9354594000,9354594000
"2025-06-30","0166.KL","MYR","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",1351937000,1058973000,292964000,0,103805000,0,103805000,34651000,138456000,1197429000,65815000,67736000,1921000,137912000,360156000,222244000,-67736000,154508000,65815000,220323000,7176000,213147000,0,0,218745000,0,218745000,0.0578,0.0577,3787371000,3789972000
"2025-03-31","0178.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3941704000,2371022000,1570682000,0,235597000,1257955000,1493552000,-29202000,1464350000,3835372000,-14418000,14161000,28579000,398739000,519232000,120493000,-14161000,106332000,-14418000,91914000,14941000,76973000,0,0,76973000,0,76973000,0.0248,0.0248,3102198000,3102390000
"2025-03-31","0179.HK","USD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3647606000,2804271000,843335000,162124000,459936000,126491000,545037000,-169698000,537463000,3341734000,-33493000,0,33493000,262733000,575764000,313031000,-7159000,305872000,-4425000,301447000,36299000,265148000,0,0,262803000,0,262803000,0.29,0.28,933249289,933249289
"2025-09-30","0181.KL","MYR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","FY",83079000,43620000,39459000,6787000,0,0,0,25524000,32311000,75931000,-3289000,0,3289000,7899000,15149000,7250000,-102000,7148000,-3187000,3961000,-75000,4036000,0,0,4036000,0,4036000,0.006,0.006,671886000,671886000
"2025-07-31","0191.HK","HKD","0000000000","2025-07-31","2025-07-31 00:00:00","2025","FY",4995768000,3929910000,1065858000,0,797203000,191447000,988650000,973368000,1962018000,5891928000,-892056000,170538000,1062594000,596298000,-1527175000,-2123473000,1227313000,-896160000,-2289907000,-3186067000,51790000,-3237857000,0,0,-1675589000,0,-1675589000,-1.9,-1.9,883374000,883374000
"2025-07-31","0193.HK","HKD","0000000000","2025-07-31","2025-07-31 00:00:00","2025","FY",70012000,22732000,47280000,0,49279000,2881000,52160000,22052000,74212000,84615000,-661000,0,661000,14880000,320000,-14560000,-15706000,-14560000,-1615000,-16175000,396000,-16571000,0,0,-13895000,0,-13895000,-0.066,-0.066,210735395,210735395
"2025-09-30","0225.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",187394000,63450000,123944000,0,0,0,0,0,0,108904000,0,0,0,1297000,79787000,78490000,0,78490000,-285952000,-207462000,8210000,-215672000,0,0,-215673000,0,-215673000,-1.96,-1.96,110179385,110179385
"2025-06-30","0232.KL","MYR","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",82150000,60543000,21607000,0,18419000,923000,19342000,0,19342000,79885000,-370000,308193,370000,5429000,7694000,2265000,0,2265000,760000,3025000,1672000,1353000,0,0,1353000,0,1353000,0.0074,0.0074,182837837,181630000
"2025-08-31","0238.KL","MYR","0000000000","2025-08-31","2025-08-30 20:00:00","2025","FY",37084000,19529000,17555000,0,0,0,8337000,0,8337000,27866000,-101000,0,101000,2815000,12958000,10143000,-925000,9218000,824000,10042000,2500000,7542000,0,0,6697000,0,6697000,0.0344,0.0344,194573000,194573000
"2025-03-31","0241.HK","CNY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",30598292000,23166201000,7432091000,720053000,390593000,2258374000,2648967000,2487008000,5856028000,29022229000,462240000,464849000,2609000,57605000,1620182000,1562577000,13486000,1576063000,-16095000,1559968000,127954000,1432014000,0,0,1432427000,0,1432427000,0.0891,0.0888,16070669722,16135803904
"2025-10-31","0267.KL","MYR","0000000000","2025-10-31","2025-10-30 20:00:00","2025","FY",27492000,28944000,-1452000,0,0,0,9041000,0,9041000,37985000,-84000,547000,631000,1752000,-8000000,-9752000,-741000,-10493000,110000,-10383000,-341000,-10042000,0,0,-10039000,0,-10039000,-0.0173,-0.0173,579040000,579040000
"2025-03-31","0276.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",2861190000,2010019000,851171000,0,303472000,0,303472000,-3211000,300261000,2310280000,-653063000,732000,653795000,88912000,-452026000,-540938000,1091848000,550910000,-1745643000,-1194733000,181917000,-1376650000,0,0,-1376650000,0,-1376650000,-7.32,-7.32,188126000,188126000
"2025-03-31","0303.HK","USD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",2177200000,1490400000,686800000,91900000,90900000,317800000,408700000,-2500000,498100000,1988500000,-3200000,0,3200000,55200000,243800000,188600000,100000,188700000,-3300000,185400000,28600000,156800000,0,0,156800000,0,156800000,0.62,0.62,253311793,253100000
"2025-03-31","0345.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",6273585000,3056039000,3217546000,0,708074000,1900716000,2608790000,245181000,2853971000,5910010000,5090000,38206000,33116000,510193000,860299000,350106000,13469000,363575000,-46585000,316990000,76422000,240568000,0,0,234674000,0,234674000,0.22,0.22,1072421383,1072516000
"2025-08-31","0382.HK","HKD","0000000000","2025-08-31","2025-08-30 20:00:00","2025","FY",2691291843,1596748591,1094543251,0,0,0,514334890,0,514334890,2111083482,-40822889,21222928,62045818,274567046,984546895,709979849,-129771488,580208361,67725665,647934027,8426242,639507785,0,0,555628127,0,555628127,0.47,0.47,1173610392,1176692049
"2025-03-31","0384.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",79258009000,67994836000,11263173000,0,3111288000,2441024000,5552312000,-422335000,5129977000,73124813000,-1587396000,214786000,1802182000,3015427000,10000791000,6985364000,-852168000,6133196000,-950014000,5183182000,993203000,4189979000,0,0,3251614000,0,3251614000,0.6,0.6,5384981000,5384981000
"2025-03-31","0398.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",3449857000,2364120000,1085737000,0,233664000,363007000,596671000,179919000,776590000,3140710000,15243000,27011000,11768000,159551000,507874000,348323000,-39176000,309147000,45757000,336555000,136064000,200491000,0,0,200496000,0,200496000,0.41,0.41,487358000,487358000
"2025-03-31","0423.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",803732000,467031000,336701000,0,208686000,171004000,379690000,4619000,384309000,851340000,15204000,15831000,627000,30428000,-1349000,-31777000,-15831000,-47608000,15204000,-32404000,2921000,-35325000,0,0,-35689000,0,-35689000,-0.0827,-0.0827,431600000,431600000
"2025-06-30","0435.HK","HKD","0000000000","2024-12-31","2024-12-31 00:00:00","2025","FY",824216412,182038091,642178321,0,105005386,3707335,108712721,373728853,482441574,664479665,-190214095,0,190214095,706668,534205600,533498932,-373762185,159736747,-217869443,-58132696,57210695,-115343391,0,0,-115343391,0,-115343391,-0.0675,-0.0675,1707829533,1707826029
"2025-07-31","0488.HK","HKD","0000000000","2025-07-31","2025-07-31 00:00:00","2025","FY",4898615000,3908438000,990177000,0,770039000,191447000,961486000,863622000,1825108000,5733546000,-856250000,169949000,1026199000,589828000,-1465969000,-2055797000,1220866000,-834931000,-2247065000,-3081996000,47351000,-3129347000,0,0,-2874333000,0,-2874333000,-1.98,-1.98,1453329000,1453329000
"2025-06-30","0491.HK","HKD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",480644000,203573000,277071000,0,59455000,293636000,353091000,0,353091000,556664000,-101427000,2266000,103693000,84286999,8266999,-76020000,-32230000,-76020000,-65626000,-141646000,0,-141646000,0,0,-141646000,0,-141646000,-0.0441,-0.0441,3213384754,3213340890
"2025-06-30","0495.HK","HKD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",44435000,20434000,43805000,0,40563000,0,40563000,142310000,182873000,60997000,-6139000,0,0,411000,-16151000,-16562000,-139068000,-139068000,-6139000,-145207000,72000,-145279000,0,0,-145144000,0,-145144000,-0.0938,-0.0938,1547377398,1547377398
"2025-03-31","0518.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",669450000,547205000,122245000,0,17602000,45224000,62826000,73721000,136547000,683752000,2443000,6257000,3814000,8909000,2851000,-6058000,-8244000,-14302000,4430000,-9872000,1198000,-11070000,0,0,-9931000,0,-9931000,-0.022,-0.022,451067557,451067557
"2025-06-30","0519.HK","HKD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","FY",35666000,19751000,15915000,0,0,0,0,0,0,38659000,0,0,0,3027000,34000,-2993000,0,-2993000,49936000,46943000,39818000,7125000,0,0,9046000,0,9046000,0.003,0.003,3055105739,3055105739
"2025-07-31","0571.HK","HKD","0000000000","2025-07-31","2025-07-31 00:00:00","2025","FY",779608000,477221000,302387000,0,223121000,8522000,231643000,11841000,243484000,720705000,-37475000,5176000,42651000,91954000,120169000,28215000,7766000,58903000,-71981000,-13078000,1432000,-14510000,0,0,-12800000,0,-12800000,-0.0073,-0.0073,1755876866,1755876866
"2025-03-31","0590.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",13341295000,8924289000,4417006000,0,379928000,2233305000,2613233000,391722000,3004955000,11929244000,-32608000,26511000,59119000,602948000,2041510000,1438562000,-26511000,1412051000,-32608000,1379443000,311585000,1067858000,0,0,1099864000,0,1099864000,1.87,1.87,587107850,587107850
"2025-09-30","0640.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",835153000,518318999,316834000,4308000,0,0,177703000,-1156000,180855000,699174000,6093000,7480000,1387000,16072000,166745000,150673000,-14694000,135979000,13038000,149017000,26824000,122193000,0,0,122193000,0,122193000,0.43,0.43,281676000,281676000
"2025-06-30","0659.HK","HKD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",24285300000,20333800000,3951500000,0,897900000,117200000,1015100000,-296200000,718900000,21052700000,-6693700000,3551700000,1470300000,1507700000,9963700000,8456000000,-5223400000,3232600000,-204100000,3028500000,666300000,2362200000,0,0,2364300000,0,2364300000,0.54,0.54,4378333000,4378333000
"2025-06-30","0682.HK","CNY","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",63360000,44155000,19205000,0,39192000,9066000,48258000,-14533000,33725000,77880000,1465000,0,0,7435000,-9047000,-16482000,1962000,-14520000,-179000,-14699000,0,-14699000,0,0,-14640000,0,-14640000,-0.0888,-0.09,162668474,164779124
"2025-03-31","0823.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",14223000000,3604000000,10619000000,0,915000000,0,915000000,0,915000000,4519000000,-1872000000,224000000,2125000000,86000000,-6656000000,-6742000000,16446000000,9704000000,-18571000000,-8867000000,564000000,-9431000000,0,0,-8863000000,0,-8863000000,-3.45,-3.45,2569454000,2569454000
"2025-06-30","0825.HK","HKD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","FY",1182844000,882265000,300579000,0,0,0,313090000,80520000,393610000,1275875000,-162434000,13784000,176218000,324924000,626967999,302043999,-395074999,-93031000,218857000,125826000,100541000,25285000,0,0,25285000,0,25285000,0.015,0.015,1686145000,1686145000
"2025-08-31","0839.HK","HKD","0000000000","2025-08-31","2025-08-30 20:00:00","2025","FY",7961301453,3716283185,4245018267,0,0,0,1472673173,0,1472673173,5188956359,-419528040,107044525,526572566,1169920979,2589612519,1419691539,1352653554,2772345093,-1879226120,893118973,346002507,547116465,0,0,1056388906,0,1056388906,0.38,0.38,2751000000,2751000000
"2025-03-31","0855.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",11655565000,7250587000,4404978000,0,702201000,222035000,924236000,-46771000,877465000,8128052000,-661634000,185482000,847116000,1122745000,4720006000,3597261000,-69748000,3527513000,-777368000,2750145000,722067000,2028078000,0,0,1074663000,0,1074663000,0.66,0.66,1632423849,1632322000
"2025-03-31","0938.HK","HKD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",138047000,112565000,25482000,0,59595000,3508000,63103000,-463000,62640000,175205000,-208529000,10000,208539000,23025000,-359339000,-382364000,345206000,-37158000,-553745000,-590903000,926000,-591829000,0,0,-592211000,0,-592211000,-0.91,-0.91,647199000,647199000
"2025-06-30","097870.KS","KRW","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",24387108990,13585744450,10801364540,270492000,244317000,4221988000,4466305000,2595811650,7332608650,20918353100,1309896000,1737927000,428031000,1171358490,5087532480,3916173990,-447418100,3468755890,19387100,3488142990,593684710,2894458280,0,-10,2812432460,0,2812432460,356.59,356.59,7887000,7887000
"2025-03-31","0992.HK","USD","0000932477","2025-03-31","2025-03-31 00:00:00","2025","FY",69076968000,57979358000,11097610000,2288204000,2822604000,3584534000,6407138000,238115000,8933457000,66912815000,-663305000,109964000,770120000,1419135000,3670125000,2250990000,-86837000,2164153000,-683283000,1480870000,18918000,1461952000,0,0,1384445000,0,1384445000,0.11,0.11,12254035000,13591961000
"2025-09-30","0A18.L","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","FY",15912673000,13237893859,2674779141,0,0,0,0,0,0,13237893859,-76039000,44885000,120924000,578181000,2941295000,2363114000,311665140,2674779141,-432589141,2242190000,583905000,1658285000,0,0,1658285000,0,1658285000,7.45,7.35,222693319,225489344
"2025-01-31","0A1O.L","USD","0001585521","2025-02-28","2025-02-28 16:02:08","2025","FY",4665433000,1129627000,3535806000,852415000,442712000,1427384000,1870096000,0,2722511000,3852138000,0,0,0,122632000,935927000,813295000,-502289000,813295000,502289000,1315584000,305346000,1010238000,0,0,1010238000,0,1010238000,3.28,3.21,307982000,315070000
"2025-01-31","0A23.L","USD","0001412408","2025-03-13","2025-03-13 16:05:28","2025","FY",419813000,134934000,284879000,117364000,76597000,121129000,197726000,27886000,342976000,477910000,330000,2677000,2347000,27886000,-25578000,-53464000,-4633000,-58097000,2286000,-55811000,2716000,-58527000,0,0,-58527000,0,-58527000,-1.02,-1.02,57590000,57590000
"2025-03-31","0A28.L","USD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",6170000000,3546000000,2624000000,0,2463000000,0,2463000000,-12000000,2451000000,5997000000,371000000,920000000,549000000,146000000,13368000000,13222000000,-13049000000,173000000,12500000000,12673000000,179000000,12494000000,-128000000,0,12367000000,0,12367000000,5.15,5.14,2404912826,2404912826
"2025-10-31","0A60.L","USD","0000886128","2025-10-31","2025-10-30 20:00:00","2025","FY",158162000,184570000,-26408000,34079000,0,0,60143000,600000,94822000,279392000,-2064999,8313000,10378000,40400000,-140457000,-180857000,59627000,-121230000,-70005000,-191235000,137000,-191372000,0,0,-187899000,0,-191099000,-7.42,-7.42,25743252,25743252
"2025-06-30","0DI7.L","EUR","0000000000","2025-06-30","2025-06-30 00:00:00","2025","FY",178129000,18465000,159664000,0,0,0,109110000,100970000,210080000,228545000,-10723000,8719000,6248000,11243000,-39173000,-50416000,-15493999,-60750000,9246000,-51504000,14165000,-37339000,0,0,-37339000,0,-37339000,-2.04,-2.04,18303431,18303431
"2025-03-31","0DO7.L","EUR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",11019000,12180000,-1161000,0,3336000,2129000,6770000,0,6770000,18950000,-247000,0,247000,18000,-7913000,-7931000,0,-7931000,-804000,-8735000,0,-8735000,-1436000,0,-10171000,0,-8735000,-0.0948,-0.0948,86026507,73880491
"2025-09-30","0EEI.L","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","FY",3000000000,2588600000,411400000,0,40400000,12400000,52800000,99800000,152600000,2741200000,-37300000,5800000,43100000,360100000,849000000,488900000,-230100000,258800000,315600000,574400000,65600000,508800000,-19700000,0,436700000,0,436700000,2.45,2.45,178283361,178283361
"2025-11-30","0EV1.L","USD","0000815097","2025-11-30","2025-11-29 19:00:00","2025","FY",26622000000,18737000000,7885000000,0,0,0,3402000000,0,3402000000,22139000000,-1298000000,51000000,1349000000,2790000000,6911000000,4121000000,362000000,4483000000,-1711000000,2772000000,12000000,2760000000,0,0,2760000000,2760000000,0,2.1,2.02,1312000000,1402000000
"2025-03-31","0G1T.L","EUR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",943666000,599026000,344640000,0,0,0,0,235076000,235076000,834102000,-4350000,701000,5051000,19569000,127837000,108268000,1296000,109564000,-6347000,103217000,27296000,75921000,0,-1000,75558000,0,75558000,3.08,3.08,24569928,24569928
"2025-03-31","0GFE.L","SEK","0000000000","2025-03-31","2025-03-31 00:00:00","2025","FY",22370000000,3986000000,18384000000,0,0,0,12198000000,2651000000,14849000000,18835000000,-533000000,124000000,657000000,9234000000,12539000000,3305000000,230000000,3535000000,-887000000,2648000000,105000000,2543000000,3420000000,0,5963000000,0,5963000000,28.88,28.88,225000000,230000000
"2025-06-30","0H8I.L","USD","0001138723","2025-06-30","2025-06-29 20:00:00","2025","FY",458505000,311538000,146967000,47942000,47871000,43315000,91186000,0,139128000,450666000,-12954000,0,12954000,6150000,20238000,14088000,-6248999,7839000,-6705000,1134000,2725000,-1591000,0,0,-1591000,0,-1591000,-0.0155,-0.0155,102768000,102768000
"2025-09-30","0H9N.L","USD","0000868857","2025-11-19","2025-11-18 18:30:53","2025","FY",16139622000,14922909000,1216713000,0,157849000,0,157849000,32342000,190191000,15113100000,-121410000,62894000,184304000,175917000,1275790000,1099873000,-73351000,1026522000,-110953000,915569000,204018000,711551000,-75364000,0,561774000,0,561774000,4.24,4.21,132373000,133311000
"2025-04-30","0HAL.L","USD","0001368622","2025-06-25","2025-06-24 19:21:24","2025","FY",820627000,497691000,322936000,158757000,158403000,416000,158819000,-35435000,282141000,779832000,-2188000,0,2188000,40998000,104386000,63388000,-22593000,40795000,3706000,44501000,882000,43619000,0,0,43619000,0,43619000,1.56,1.55,28019000,28173000
"2025-10-31","0HAV.L","USD","0001090872","2025-11-24","2025-11-24 16:11:19","2025","FY",1861000000,871000000,990000000,119000000,0,0,428000000,0,547000000,1418000000,-10000000,17000000,27000000,288000000,731000000,443000000,0,443000000,-1000000,442000000,8000000,434000000,0,0,434000000,0,434000000,1.53,1.53,283000000,284000000
"2025-09-30","0HBH.L","USD","0000002969","2025-11-20","2025-11-20 10:20:44","2025","FY",12037300000,8256000000,3781300000,96300000,906100000,0,906100000,3655900000,4658300000,12914300000,-214000000,0,214000000,1564200000,1337500000,-226700000,-650300000,-877000000,436300000,-440700000,-94300000,-346400000,-8000000,0,-394500000,0,-394500000,-1.77,-1.77,222800000,222900000
"2025-04-30","0HEM.L","USD","0001092796","2025-06-20","2025-06-20 06:12:47","2025","FY",474661000,347478000,127183000,9567000,54933000,41314000,96247000,-2515000,103299000,450777000,-4622000,0,4622000,31845000,55712000,23867000,17000,23884000,-4639000,19245000,5820000,13425000,0,0,13425000,0,13425000,0.3,0.3,44038000,44398000
"2025-09-30","0HF3.L","USD","0001140859","2025-11-25","2025-11-25 14:23:01","2025","FY",321332819000,311191298000,10141521000,0,0,0,6493842000,0,6493842000,317685140000,-291548000,128205000,419753000,1058243999,3736333000,2678089000,969589999,3647679000,-1389343000,2258336000,690522000,1567814000,0,0,1554169000,0,1554169000,8.02,7.96,193820000,195214000
"2025-11-01","0HFN.L","USD","0000006281","2025-11-25","2025-11-25 16:02:50","2025","FY",11019707000,4995891000,6023816000,1766001000,0,0,1255339000,0,3021340000,8017231000,-212450000,105266000,317716000,1998845000,5028673000,3029828000,-27351999,3002476000,-290364000,2712112000,444770000,2267342000,0,0,2267342000,0,2267342000,4.59,4.56,494381000,496709000
"2025-09-30","0HFR.L","USD","0001314052","2025-11-25","2025-11-25 16:31:44","2025","FY",0,0,0,37592000,13816000,0,13816000,0,51408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54,-0.54,85289447,85289447
"2025-10-03","0HHB.L","USD","0001584509","2025-11-25","2025-11-25 16:21:07","2025","FY",18506299000,17436014000,1070285000,0,0,0,278439000,0,278439000,17714453000,-341925000,0,341925000,476345000,1248726000,772381000,19465000,791846000,-361390000,430456000,103586000,326870000,0,0,326394000,0,326394000,1.24,1.22,263863000,267349000
"2025-09-30","0HI3.L","USD","0000879407","2025-11-25","2025-11-25 16:13:58","2025","FY",829448000,0,0,607159000,123943000,0,123943000,0,731102000,0,-52072000,37289000,89361000,0,98346000,0,0,98346000,0,19788000,21419000,0,0,0,-1631000,0,0,-0.01,-0.01,133758000,133758000
"2025-01-31","0HJF.L","USD","0000769397","2025-03-06","2025-03-06 16:24:13","2025","FY",6131000000,578000000,5553000000,1485000000,650000000,2000000000,2650000000,64000000,4199000000,4777000000,28000000,28000000,0,180000000,1549000000,1369000000,-15000000,1354000000,30000000,1384000000,272000000,1112000000,0,0,1112000000,0,1112000000,5.17,5.12,215000000,217000000
"2025-06-30","0HJI.L","USD","0000008670","2025-07-30","2025-07-30 06:55:16","2025","FY",20560900000,10108700000,10452200000,988600000,0,0,4051700000,0,5040300000,15149000000,-136400000,319500000,455900000,486000000,6242000000,5756000000,-344100000,5411900000,-101800000,5310100000,1230400000,4079700000,0,0,4079700000,0,4079700000,10.02,9.98,407100000,408700000
