"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-11-29","APOG","USD","0000006845","2026-01-07","2026-01-07 13:08:15","2026","Q3",41315000,7163000,48478000,243233000,243233000,0,102495000,0,41791000,435997000,303995000,236386000,113673000,350059000,1938000,0,24039000,680031000,0,1116028000,92844000,92844000,0,33906000,14504000,0,0,43086000,45405000,229745000,255000000,41981000,0,0,77011000,373992000,0,41981000,603737000,0,0,7164000,377306000,161031000,-33210000,0,512291000,512291000,0,1116028000,9101000,311485000,270170000
"2025-10-31","ARXRF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",969822,0,969822,47423,0,47423,0,0,15616,1033000,0,0,0,0,0,0,19135000,19135000,0,20168000,0,0,0,0,0,0,0,0,234052,234052,0,0,0,0,0,0,0,0,234052,0,0,39999000,-25000000,0,4755000,0,19934000,19934000,0,20168000,0,0,-1000000
"2025-10-31","ASAN","USD","0001477720","2025-12-02","2025-12-02 16:24:14","2026","Q3",183878000,280146000,464024000,72296000,72296000,0,0,0,51504000,587416000,225222000,0,0,0,0,0,27792000,253014000,0,840430000,13158000,13158000,0,16155000,29965000,0,0,304596000,57073000,420947000,35576000,189686000,534000,0,5324999,231121000,0,189686000,652068000,0,0,2000,-2059469999,2246005000,1825000,0,188362000,188362000,0,840430000,280146000,255227000,71349000
"2025-11-30","ATZ.TO","CAD","0000000000","2025-11-30","2025-11-30 00:00:00","2026","Q3",620501000,0,620501000,39457000,37346000,2111000,508196000,0,112815000,1280969000,1557497000,198846000,105200000,304046000,0,24182000,3992000,1889717000,0,3170686000,429880000,388340000,41540000,91253000,116576000,0,41540000,166955000,86498000,891162000,0,922531000,0,11133000,3704000,937368000,0,922531000,1828530000,0,0,430462000,800233000,114962000,-3501000,0,1342156000,1342156000,0,3170686000,0,1039107000,418606000
"2025-11-30","ATZAF","CAD","0000000000","2025-11-30","2025-11-30 00:00:00","2026","Q3",443658215,0,443658215,28211755,26702390,1509365,508196000,0,-64173135,915892835,1557497000,142174890,75218000,217392890,0,24182000,-447924235,1351147655,0,2267040490,307364200,277663100,29701100,21243000,83351840,116576000,41540000,119372825,243254135,891162000,0,659609665,0,7960095,2648359,670218119,0,776185665,1307398950,0,0,307780330,572166595,82197830,-2503215,0,959641540,959641540,0,2267040490,0,742961505,299303290
"2025-10-31","AUD.DE","USD","0000769397","2025-11-26","2025-11-26 16:03:09","2026","Q3",1989000000,300000000,2289000000,806000000,806000000,0,0,0,800000000,3895000000,152000000,4278000000,493000000,4771000000,302000000,936000000,1142000000,7303000000,0,11198000000,482000000,384000000,98000000,0,57000000,0,98000000,3577000000,619000000,4735000000,2677000000,195000000,269000000,27000000,597000000,3570000000,0,195000000,8305000000,0,0,4588000000,-1432000000,0,-263000000,0,2893000000,2893000000,0,11198000000,602000000,2734000000,745000000
"2025-11-30","AZZ","USD","0000008947","2026-01-07","2026-01-07 16:13:08","2026","Q3",623000,0,623000,283652000,258726999,24925000,107477000,0,9011000,400763000,635031000,713998000,415288000,1129286000,58570000,4003999,3253000,1830144000,0,2230907000,129641000,117183000,12458000,31658000,9501000,0,12458000,700000,70519000,242019000,534746000,22362000,0,68065000,44467000,669640000,0,22362000,911659000,0,0,29856000,873589000,426800000,-10997000,0,1319248000,1319248000,0,2230907000,58570000,566609000,565986000
"2025-11-30","BB","USD","0001070235","2025-12-19","2025-12-19 16:20:39","2026","Q3",284300000,33900000,318200000,199947197,149013489,50933707,0,0,-1747197,516400000,29400000,478100000,40700000,518800000,59300000,0,0,607500000,0,1123900000,25815714,13400000,12459321,0,21200000,0,12500000,121300000,84159984,252475698,195561516,21131009,4784379,0,1794142,223271047,0,21131009,475746746,0,0,2944187596,-2192441951,0,-13100000,0,738688275,738688275,0,1214435021,93200000,21200000,-263100000
"2025-11-30","BB.SW","USD","0001070235","2025-12-19","2025-12-19 16:20:39","2026","Q3",284300000,33900000,318200000,199947197,149013489,50933707,0,0,-1747197,516400000,29400000,478100000,40700000,518800000,59300000,0,0,607500000,0,1123900000,25815714,13400000,12459321,0,21200000,0,12500000,121300000,84159984,252475698,195561516,21131009,4784379,0,1794142,223271047,0,21131009,475746746,0,0,2944187596,-2192441951,0,-13100000,0,738688275,738688275,0,1214435021,93200000,21200000,-263100000
"2025-11-30","BB.TO","USD","0001070235","2025-11-30","2025-11-29 19:00:00","2026","Q3",269703000,33825000,303528000,200157000,149170000,50987000,0,0,38315000,542000000,29335000,477044000,40610000,517654000,73138000,0,53581000,673709000,0,1216000000,25843000,13370000,12472000,0,0,0,0,121032000,105866000,252741000,195767000,21153000,4789000,0,1796000,223505000,0,21153000,476246000,0,0,2947000000,-2195000000,0,-13000000,0,739463000,739463000,0,1216000000,106963000,216920000,-53000000
"2025-11-01","BBY","USD","0000764478","2025-12-05","2025-12-05 16:57:48","2026","Q3",1194000000,162000000,1356000000,1017000000,1017000000,0,7993000000,0,207000000,10573000000,4875000000,790000000,7000000,797000000,41000000,0,500000000,6213000000,0,16786000000,7319000000,7319000000,0,392000000,629000000,0,0,1084000000,689000000,10113000000,1155000000,2309000000,0,0,556000000,4020000000,0,2309000000,14133000000,0,0,22000000,2306000000,16000000,309000000,0,2653000000,2653000000,0,16786000000,203000000,4093000000,2899000000
"2025-10-31","BEA.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",850655,45050,895705,7413,0,7413,0,11987,0,915105,12734,0,0,0,109444,0,2299919,2422097,0,3337202,47000,0,47000,0,1933,0,0,0,87323,136256,0,0,0,0,0,0,0,0,136256,0,0,27971451,-26393656,0,1623151,0,3200946,3200946,0,3337202,154494,1933,-848722
"2025-10-31","BELMF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",850540,45043,895583,7411,0,7411,0,11985,0,914981,12732,0,0,0,109429,0,2300000,2422000,0,3337000,46993,0,46993,0,1933,0,0,0,87312,136238,0,0,0,0,0,0,0,0,136238,0,0,27968000,-26000000,0,1623000,0,3201000,3201000,0,3337000,154473,1933,-1000000
"2025-10-31","BETR.CN","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",7962,0,7962,11613,0,11613,0,0,271552,291127,0,0,0,0,0,0,0,0,0,291127,0,0,0,0,563677,0,0,0,5797235,6360912,95954,0,0,0,0,95953,0,0,6456866,0,0,81962334,-119710946,0,28283692,0,-9464920,-6165739,3299181,291127,0,659631,651669
"2025-10-31","BETRF","CAD","0001464165","2025-10-31","2025-10-30 20:00:00","2026","Q3",7961,0,7961,11610,0,11610,0,0,271517,291088,0,0,0,0,0,0,0,0,0,291088,0,0,0,0,563601,0,0,0,5796000,6360000,95940,0,0,0,0,95940,0,0,6456000,0,0,81951000,-120000000,0,28280000,0,-9000000,-6000000,3299000,291088,0,659541,651581
"2025-10-31","BKM.V","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",142929,0,142929,3978,3978,0,0,24672,0,171579,574601,0,0,0,123600,0,0,698201,0,869780,1128361,19593,1108768,0,0,10122,0,0,0,1138483,0,44317,0,0,0,44317,0,54439,1182800,0,0,54452511,-77648218,22882687,0,0,-313020,-313020,0,869780,123600,54439,-88490
"2025-10-31","BOX","USD","0001372612","2025-12-03","2025-12-03 16:07:08","2026","Q3",634818000,96482000,729641000,204928000,204928000,0,0,0,89302000,1023871000,90963000,81297000,91616000,172913000,0,229822000,91681000,585379000,0,1609250000,79383000,79383000,0,0,204762000,0,0,533927000,34899000,852971000,450415000,72416000,0,0,24284000,547115000,0,72416000,1400086000,0,495813000,14000,-928439000,642241000,-465000,0,209164000,209164000,0,1609250000,96482000,727593000,92775000
"2025-10-31","BRZE","USD","0001676238","2025-12-10","2025-12-09 17:42:30","2026","Q3",97815000,285451000,383266000,90196000,0,0,0,0,28578000,502040000,114037000,266981000,64527000,331508000,0,0,93700000,539245000,0,1041285000,0,3577000,0,0,19953000,0,0,271397000,78017000,369367000,63993000,0,0,0,5526000,69519000,0,0,438886000,0,0,11000,-686519000,0,270000,1288270000,602032000,602399000,367000,1041285000,0,83946000,-13869000
"2025-11-30","BYCRF","JPY","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",68675512000,0,68675512000,23431549000,23431549000,0,698764000,0,4954235000,97760060000,10155036000,19153118000,101820000,19254938000,2991708000,3002688000,69875000,35474245000,0,133234306000,3827230000,0,3827230000,0,2604393000,0,0,0,17701685000,24133308000,0,3128466000,0,0,1154957000,4283423000,0,3128466000,28416730000,-11005531000,0,281502000,107263249000,8278355000,4991000,-4991000,104817576000,104817576000,0,133234306000,2991708000,5732858000,-62942653000
"2025-11-30","BZYR","USD","0000724445","2026-01-13","2026-01-13 16:15:53","2026","Q3",2165,0,2165,0,0,0,0,0,100,2265,0,0,0,0,0,0,0,0,0,2265,0,45101,0,0,0,0,0,0,69608,69608,0,0,0,0,0,0,0,0,69608,0,0,131449,-130470593,0,0,130271801,-67343,-67343,0,2265,0,0,-2165
"2025-11-30","CAML3.SA","BRL","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",2531821000,0,2531821000,2053389000,1719958000,333431000,2506588000,0,0,7091798000,3054767000,496230000,708907000,1205137000,232216000,242245000,493993000,5228358000,0,12320156000,1248137000,1226634000,21503000,83197000,2367364000,0,0,39464000,261968000,4000130000,4070777000,250507000,0,51125000,499143000,4871552000,0,250507000,8871682000,-68516000,0,937994000,446189000,0,2132518000,0,3448185000,3448474000,289000,12320156000,232216000,6688648000,4156827000
"2025-12-31","CENTRALBK.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",0,0,0,0,0,0,0,0,0,0,50297200000,746300000,0,746300000,0,0,-51043500000,0,5335061900000,5335061900000,0,0,0,0,0,0,0,0,0,0,331626400000,0,0,0,-331626400000,0,4939128200000,0,4939128200000,0,0,90514000000,0,0,304518500000,0,395032500000,395933700000,901200000,5335061900000,0,331626400000,331626400000
"2025-12-31","CENTRALBK.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",0,0,0,0,0,0,0,0,0,0,50297200000,746300000,0,746300000,0,0,-51043500000,0,5335061900000,5335061900000,0,0,0,0,0,0,0,0,0,0,331626400000,0,0,0,-331626400000,0,4939128200000,0,4939128200000,0,0,90514000000,0,0,304518500000,0,395032500000,395933700000,901200000,5335061900000,0,331626400000,331626400000
"2025-10-31","CGNT","USD","0001824814","2025-12-09","2025-12-09 07:07:13","2026","Q3",106586000,0,106586000,125545000,125545000,0,15668000,0,44899000,292698000,70508000,127066000,4807000,131873000,0,3284000,16535000,222200000,0,514898000,21609000,21609000,0,100313000,0,0,0,89407000,0,211329000,0,37217000,28450000,1013000,9366000,76046000,0,37217000,287375000,-21253000,0,0,-161040000,389942000,-3646000,0,204003000,227523000,23520000,514898000,0,37217000,-69369000
"2025-10-31","CHPT","USD","0001777393","2025-12-05","2025-12-05 16:21:40","2026","Q3",180514000,0,180514000,97141000,97141000,0,212209000,0,26265000,516129000,39290000,224131000,62588000,286719000,0,0,5895000,331904000,0,848033000,69269000,69269000,0,0,0,0,0,117752000,138498000,325519000,11963000,11963000,0,12091000,460077000,484131000,0,11963000,809650000,0,0,2000,-2067217000,0,-1287000,2106885000,38383000,38383000,0,848033000,0,11963000,-168551000
"2025-10-31","CLRMF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",1643000,0,1643000,160927,0,160927,0,20880,0,1825000,4254,0,0,0,0,0,34768000,34773000,0,36598000,0,0,0,0,3500000,0,0,0,71699,3571000,0,0,0,0,0,0,0,0,3571000,0,0,109725000,-91000000,0,14394000,0,33026000,33026000,0,36598000,0,3500000,1856000
"2025-10-31","CNOBF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",2572000,0,2572000,80345,0,80345,0,13884,0,2667000,309,0,0,0,0,0,0,309,0,2667000,0,0,0,0,0,0,0,0,139775,139775,0,0,0,0,0,0,0,0,139775,0,0,40922000,-48430900,8776000,0,1253013,2527000,2527000,0,2667000,0,0,-3000000
"2025-10-31","CONXF","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",9482181,0,9482181,194038,0,193956,0,19183,0,9695402,125369,0,25447139,25447139,93712077,0,10682,119295267,0,128990669,0,0,0,0,8000000,55696,0,0,-10840,8044856,27374308,45542,0,11963731,0,39383581,0,101238,47428437,0,0,67104748,13443151,0,1014333,0,81562232,81562232,0,128990669,93712077,35475546,25993365
"2025-10-31","COPRD","USD","0001263364","2025-11-25","2025-11-25 16:05:35","2026","Q3",2067,0,2067,25892,0,0,0,0,30521,58480,0,0,0,0,0,0,100000,100000,0,158480,0,0,0,0,454000,0,0,0,3537865,3991865,0,0,0,0,2194016,2194016,0,0,6185881,0,0,276898,-39392829,0,0,33088530,-6027401,-6027401,0,158480,0,454000,451933
"2025-10-31","CRM","USD","0001108524","2025-12-04","2025-12-03 18:47:15","2026","Q3",8978000000,2345000000,11323000000,5474000000,5474000000,0,0,0,4266000000,21063000000,5096000000,52457000000,3491000000,55948000000,6410000000,4334000000,2293000000,74081000000,0,95144000000,0,0,0,0,0,564000000,0,14996000000,5850000000,21410000000,8438000000,2137000000,0,0,3138000000,13713000000,0,2701000000,35123000000,-28255000000,0,1000000,20673000000,67448000000,154000000,0,60021000000,60021000000,0,95144000000,8755000000,11139000000,2161000000
"2025-10-31","CRM.BA","USD","0001108524","2025-10-31","2025-10-31 00:00:00","2026","Q3",8978000000,2345000000,11323000000,5474000000,5474000000,0,0,0,4266000000,21063000000,5096000000,52457000000,3491000000,55948000000,6410000000,4334000000,2293000000,74081000000,0,95144000000,0,0,0,0,0,564000000,0,14996000000,5850000000,21410000000,8438000000,2137000000,0,0,3138000000,13713000000,0,2701000000,35123000000,-28255000000,0,1000000,20673000000,67448000000,154000000,0,60021000000,60021000000,0,95144000000,8755000000,11139000000,2161000000
"2025-10-31","CRM.NE","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",8978000000,2345000000,11323000000,7673115000,7673115000,0,0,0,2066885000,21063000000,5096000000,73530978000,4893468000,78424446000,6410000000,4334000000,-20183446000,74081000000,0,95144000000,5009812000,5009812000,0,0,0,564000000,0,14996000000,840188000,21410000000,8438000000,2137000000,0,0,3809924000,19222035000,0,2701000000,35123000000,-28255000000,0,1000000,20673000000,67448000000,154000000,0,60021000000,84133726000,0,133366975000,8755000000,11139000000,2161000000
"2025-10-31","CRWD","USD","0001535527","2025-12-03","2025-12-02 21:47:01","2026","Q3",4801083000,0,4801083000,1013116000,1013116000,0,0,0,705083000,6519282000,994322000,1352927000,144405000,1497332000,81332000,0,873079000,3446065000,0,9965347000,131596000,131596000,0,357653000,15929000,0,0,2851488000,243229000,3599895000,745099000,57018000,1211762000,0,292556000,2306435000,0,57018000,5906330000,0,0,126000,-1299986000,5314820000,1537000,0,4016497000,4059017000,42520000,9965347000,81332000,818046000,-3983037000
"2025-10-31","CRYBF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",453599,0,453599,23043,0,23043,0,0,118048,594690,601482,0,28771000,28771000,993801,0,0,30366000,0,30961000,301328,296997,4331,0,260544,0,0,0,422622,984494,529528,0,0,0,0,529528,0,0,1514000,0,0,62837000,-55000000,0,21992000,0,29447000,29447000,0,30961000,993803,790072,336473
"2025-10-31","CXM","USD","0001569345","2025-12-04","2025-12-04 16:06:36","2026","Q3",189591000,290754000,480345000,150187000,150187000,0,0,0,105107000,735639000,77871000,0,0,50176000,0,75952000,114251000,318250000,0,1053889000,22649000,22649000,0,0,8318000,0,0,332180000,80916000,444063000,40118000,0,0,0,11623000,51741000,0,0,495804000,-23831000,0,7000,-763455000,1350506000,-5142000,0,558085000,558085000,0,1053889000,290754000,48436000,-141155000
"2025-09-30","CXXI.CN","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q3",2795772,0,2795772,984168,105604,878564,4767492,343070,0,8890502,11489576,28541323,7233707,35775030,0,0,0,47264606,0,56155108,3513271,1514412,1998859,381712,1161852,581412,1998859,334893,1200000,7173140,112264,9467419,0,34817,12029263,21643763,0,10048831,28816903,0,0,107148191,-78066418,0,-2183083,439515,27338205,27338205,0,56155108,0,11322947,8527175
"2025-09-30","CXXIF","USD","0000831609","2025-11-12","2025-11-12 06:24:30","2026","Q3",2795772,0,2795772,984168,105604,878564,4767492,343070,0,8890502,11489576,28541323,7233707,35775030,0,0,0,47264606,0,56155108,3513271,1514412,1998859,381712,1161852,581412,1998859,334893,1200000,7173140,112264,9467419,0,34817,12029263,21643763,0,10048831,28816903,0,0,107148191,-78066418,0,-2183083,439515,27338205,27338205,0,56155108,0,11322947,8527175
"2025-09-30","DBKSF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q3",545864,561782,545864,17994,17994,0,0,0,562332,1126190,0,3753286,36190887,39944173,0,0,0,39944173,0,41070363,145364,145364,0,0,34066173,0,0,0,0,34211537,0,0,0,0,0,0,0,0,34211536,0,0,45749781,-38931789,0,40835,0,6858827,6858827,0,41070363,561782,34066173,33520309
"2025-10-31","DELL","USD","0001571996","2025-12-09","2025-12-09 16:07:24","2026","Q3",9569000000,0,9569000000,18148000000,11721000000,6427000000,6949000000,0,8436000000,43102000000,6538000000,19358000000,4628000000,23986000000,8485000000,0,5368000000,44377000000,0,87479000000,23794000000,23794000000,0,0,7394000000,0,0,12649000000,6679000000,50516000000,23849000000,0,12459000000,0,3275000000,39583000000,0,0,90099000000,-12665000000,0,9279000000,1420000000,0,-654000000,0,-2620000000,-2620000000,0,87479000000,8485000000,31243000000,21674000000
"2025-12-31","DEN.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",32790000000,0,32790000000,2470000000,2470000000,0,0,0,0,35260000000,2780000000,1500000000,0,1500000000,640000000,0,2840000000,7760000000,0,43020000000,3290000000,3290000000,0,0,0,0,0,0,0,3290000000,0,0,400000000,0,1400000000,1800000000,0,0,5090000000,0,0,4770000000,0,0,0,32710000000,37480000000,37930000000,450000000,43020000000,640000000,0,-32790000000
"2025-12-31","DEN.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",32790000000,0,32790000000,2470000000,2470000000,0,0,0,0,35260000000,2780000000,1500000000,0,1500000000,640000000,0,2840000000,7760000000,0,43020000000,3290000000,3290000000,0,0,0,0,0,0,0,3290000000,0,0,400000000,0,1400000000,1800000000,0,0,5090000000,0,0,4770000000,0,0,0,32710000000,37480000000,37930000000,450000000,43020000000,640000000,0,-32790000000
"2025-10-31","DLMAF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",146618681,0,146618681,50532975,50532975,0,1178880000,20763000,-329999125,1066795531,3586720000,563834263,128036038,691870301,949135182,18648000,-1033298468,4213075015,0,5279870546,396557658,349530330,47027328,0,412541000,372459000,65920000,0,192328342,1373886000,2232052000,2371405000,0,118283000,7347000,4729087000,0,2743864000,4353860938,-29970000,0,1268891000,-60503000,51838000,67767000,0,1298023000,926009608,0,5279870546,949135182,5388457000,3697506542
"2025-10-31","DOCU","USD","0001261333","2025-12-05","2025-12-05 16:57:27","2026","Q3",600291000,256579999,856871000,363956000,363956000,0,0,0,86328000,1307155000,476819000,457247000,60816000,518063000,208529000,838694000,632779000,2674884000,0,3982039000,22482000,22482000,0,180982000,15840000,0,0,1444599000,119841000,1783744000,0,134533000,28027000,18497000,35717000,216774000,0,134533000,2000518000,-3387000,0,20000,-1668720000,3665653000,-12045000,0,1981521000,1981521000,0,3982039000,465109000,150373000,-449918000
"2025-10-31","DOL.TO","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",205521000,0,205521000,70834000,70834000,0,1178880000,20763000,19370000,1495368000,3586720000,790348000,179473000,969821000,1330439000,18648000,0,5905628000,0,7400996000,555870000,489950000,65920000,0,412541000,372459000,65920000,0,33016000,1373886000,2232052000,2371405000,0,118283000,7347000,4729087000,0,2743864000,6102973000,-29970000,0,1268891000,-60503000,51838000,67767000,0,1298023000,1298023000,0,7400996000,1330439000,5388457000,5182936000
"2025-10-31","DOMO","USD","0001505952","2025-12-09","2025-12-08 19:43:27","2026","Q3",47874000,0,47874000,52265000,52265000,0,0,0,22577000,122716000,41156000,9478000,1700000,11178000,0,0,26555000,78889000,0,201605000,25050000,25050000,0,0,7653000,0,0,146269000,70897000,249869000,124188000,6618000,3042000,0,9819999,143667999,0,6618000,393537000,0,0,42000,-1538910000,1346653000,283000,0,-191932000,-191932000,0,201605000,0,138459000,90585000
"2025-10-31","DSG.TO","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",278684740,0,278684740,87512945,64790528,22722417,206921,20102407,14442544,400949562,20028435,1015955275,350827493,1366782768,0,6116689,26251084,1419178978,0,1820128540,22389543,15924984,6464558,44049361,3239776,0,6467000,117023800,31880957,218583440,0,4360352,1555412,38481465,6051714,50448945,0,4360352,269032386,0,0,586929317,482008945,503725743,-21567853,0,1551096153,1551096153,0,1820128540,0,7600129,-271084611
"2025-11-30","DSKIF","JPY","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",16310000000,0,16310000000,15264000000,15264000000,0,2416000000,0,547032000,34537000000,53732000000,688782000,1115000000,1804000000,6966000000,1485000000,4179000000,68165000000,0,102702000000,6096000000,4449000000,1647000000,410274000,3607000000,0,0,0,4824000000,14938000000,3741000000,0,0,257544000,1765000000,5764000000,0,0,20701000000,-2756000000,0,6371000000,73939000000,1760000000,287491000,1996000,79603000000,81998000000,2395000000,102699000000,6966000000,7348000000,-8962000000
"2025-10-25","DY","USD","0000067215","2025-11-20","2025-11-20 08:50:52","2026","Q3",110109000,0,110109000,1754329000,1734460000,19869000,120057000,0,41475000,2025970000,686687000,332645000,183999000,516644000,15155000,0,80368000,1298854000,0,3324824000,297130000,297130000,0,0,58135000,0,0,54766000,246427000,656458000,919480000,87032000,0,85082000,93477000,1185071000,0,87032000,1841529000,0,0,9652000,1451266000,0,0,22377000,1483295000,1483295000,0,3324824000,15155000,1064647000,954538000
"2025-11-30","EBF","USD","0000033002","2026-01-07","2026-01-07 09:13:23","2026","Q3",31283000,0,31283000,36884000,35307000,1577000,60802000,3611000,0,132580000,68071000,106586000,40904000,147490000,0,0,6115000,221676000,0,354256000,12886000,12886000,0,0,4599000,0,46591000,0,17542000,35027000,5750000,0,0,8184000,501000,14435000,0,0,49462000,0,0,75134000,198699000,0,0,30961000,354256000,304794000,0,354256000,0,4599000,-26684000
"2025-10-31","EBZT","USD","0001730869","2025-10-31","2025-10-30 20:00:00","2026","Q3",28000,0,28000,0,0,0,0,0,0,28000,0,0,936000,936000,0,0,190000,1126000,0,1154000,0,0,0,0,120000,0,0,0,317000,437000,0,0,0,0,0,0,0,0,437000,0,0,4000,-88335000,89048000,0,-2000,715000,715000,0,1152000,0,120000,92000
"2025-11-30","EDUC","USD","0000031667","2026-01-13","2026-01-13 17:01:36","2026","Q3",3108400,0,3108400,759700,759700,0,22486700,0,1319700,27674500,13440600,0,0,0,0,1177600,17162900,31781100,0,59455600,3361700,2048200,1313500,0,1532800,0,1313500,696000,2548100,8138600,5412200,0,0,0,7300,5419500,0,0,13558100,-13060400,0,2540400,42735200,13800000,-117700,0,45897500,45897500,0,59455600,0,6945000,3836600
"2025-10-31","EREPF","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",129398,0,129398,0,0,0,0,0,6135,135533,0,0,0,0,0,0,5688000,5688000,0,5823000,0,0,0,0,94543,0,0,0,45050,139593,1581000,0,0,0,0,1581000,0,0,1721000,0,0,8103000,-6621768,2188000,0,432778,4102000,4102000,0,5823000,0,1676000,1547000
"2025-10-31","ESSI","USD","0001490873","2025-12-09","2025-12-09 15:53:56","2026","Q3",1914,0,1914,0,0,0,0,0,0,1914,0,0,100000,100000,0,0,0,100000,0,101914,0,0,0,0,7172965,0,0,0,10273344,17446309,0,0,0,0,0,0,0,0,17446309,0,0,5396,-79508395,0,0,62158604,-17344395,-17344395,0,101914,0,7172965,7171051
"2025-10-31","FNAUF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",881.7624000000001,0,1236,21689,21689,0,0,0,0,22925,1331382,0,0,0,0,0,0,1331382,0,1354307,445286,445286,0,0,110058,0,0,0,-127619,427725,0,0,0,0,0,0,0,0,427725,0,0,3312931,-3165125,0,575692,31250,754748,538437,0,966162,0,110058,153037
"2025-11-30","FNGR","USD","0001602409","2026-01-14","2026-01-14 17:02:50","2026","Q3",24214,0,24214,44247007,44247007,0,115752,4896890,1670081,50953944,75460,0,2226621,2226621,0,0,6799017,9101098,0,60055042,33864932,33864932,0,9408128,382623,40864,0,0,0,43696547,0,0,0,0,17447,17447,0,40864,43713994,0,0,6123,-39407147,56320994,-550277,0,16369692,16341048,-28644,60055042,0,423487,399273
"2025-10-31","FOO.DE","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",8978000000,2345000000,11323000000,5474000000,5474000000,0,0,0,4266000000,21063000000,5096000000,52457000000,3491000000,55948000000,6410000000,4334000000,2293000000,74081000000,0,95144000000,0,0,0,0,0,564000000,0,14996000000,5850000000,21410000000,8438000000,2137000000,0,0,3138000000,13713000000,0,2701000000,35123000000,-28255000000,0,1000000,20673000000,67448000000,154000000,0,60021000000,60021000000,0,95144000000,8755000000,11139000000,2161000000
"2025-10-31","FOO.F","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",8978000000,2345000000,11323000000,5474000000,5474000000,0,0,0,4266000000,21063000000,5096000000,52457000000,3491000000,55948000000,6410000000,4334000000,2293000000,74081000000,0,95144000000,0,0,0,0,0,564000000,0,14996000000,5850000000,21410000000,8438000000,2137000000,0,0,3138000000,13713000000,0,2701000000,35123000000,-28255000000,0,1000000,20673000000,67448000000,154000000,0,60021000000,60021000000,0,95144000000,8755000000,11139000000,2161000000
"2025-11-01","GCO","USD","0000018498","2025-12-11","2025-12-11 10:42:06","2026","Q3",27034000,0,27034000,55830000,55830000,0,558059000,0,48211000,689134000,841473000,9176000,27005000,36181000,0,0,-94685000,782969000,0,1472103000,212668000,212668000,0,83412000,19727000,120156000,0,0,0,435963000,69774000,404009000,0,0,48582000,522365000,0,524165000,958328000,-17857000,835000,11281000,218286000,340723000,-39493000,0,513775000,513775000,0,1472103000,0,613666000,586632000
"2025-11-01","GES","USD","0000912463","2025-12-05","2025-12-05 16:46:27","2026","Q3",154236000,0,154236000,407778000,0,407778000,692266000,0,0,1254280000,1360477000,35629000,0,35629000,820000,0,-36449000,1360477000,391739000,3006496000,0,0,0,0,1094850000,0,0,0,0,1094850000,344535000,795308000,0,0,168834000,344535000,0,795308000,2440125000,0,0,522000,1244744000,0,-129694000,508499000,1567111000,566371000,57872000,3006496000,820000,1439385000,1285149000
