"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2025-09-30","0LQQ.L","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",22578708747,15232481922,7346226824,0,0,0,4614996412,0,4614996412,19847478335,31089047,31089047,0,6862619416,9086062051,2223442635,507787776,2731230412,-298224569,2433005843,1221684429,1211321413,0,0,954548908,0,954548908,0.39,0.39,2450900000,2464200000
"2025-07-31","0M18.L","USD","0001327811","2025-08-22","2025-08-22 16:02:42","2026","Q2",2348000000,582000000,1766000000,660000000,216000000,641000000,857000000,1000000,1518000000,2100000000,59000000,88000000,29000000,81000000,414000000,333000000,-85000000,248000000,56000000,304000000,76000000,228000000,0,0,228000000,0,228000000,0.85,0.84,266777000,270180000
"2025-07-31","0M2Q.L","USD","0001614178","2025-09-08","2025-09-08 16:07:13","2026","Q2",113094000,28060000,85034000,23352000,61000,32069000,32130000,0,55482000,83542000,-1098000,1179000,2277000,9156000,39964000,30808000,-1134000,29674000,-1143000,28531000,1780000,26751000,0,0,26751000,0,26751000,0.22,0.03,122854629,130800808
"2025-10-31","0MJH.L","EUR","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",271174000,168925000,102249000,0,0,0,83933000,0,83933000,252858000,-2257000,129000,2386000,13458000,34652000,21194000,-2878000,18316000,492000,18808000,1381000,17427000,0,0,17388000,0,17388000,0.41,0.41,42338000,42338000
"2025-09-30","0N4Y.IL","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",5293200000,4774100000,519100000,0,0,0,374100000,0,374100000,5148200000,-8900000,8600000,17500000,208600000,430400000,221800000,-76800000,145000000,68300000,213300000,52200000,161100000,-11300000,0,149800000,0,149800000,1.24,1.24,120479206,120479206
"2025-09-30","0O0E.L","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",135400000,61900000,73500000,0,0,0,0,68800000,68800000,130699999,-1200000,0,1200000,0,4700000,4700000,0,4700000,-1300000,3400000,-300000,3700000,0,0,3700000,3700000,0,0.2,0,0,0
"2025-10-31","0O5H.IL","SEK","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",4070000000,2532000000,1538000000,434000000,0,0,706000000,0,1140000000,3672000000,-80000000,0,80000000,138000000,529000000,391000000,7000000,398000000,-88000000,310000000,81000000,229000000,0,0,230000000,0,230000000,0.6,0.6,383568409,383568409
"2025-09-30","0O80.L","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",542500000,0,0,0,0,0,0,437100000,437100000,437100000,21500000,21500000,0,0,126900000,126900000,-21500000,105400000,-105400000,0,0,0,0,127000000,127000000,0,127000000,5.18,5.18,24516661,24516661
"2025-10-31","0QHK.L","EUR","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",746865000,724218000,22647000,0,0,0,4313000,-8906000,-4593000,719625000,-11110000,3595000,14705000,22055000,52890000,30835000,-3595000,27240000,-10911000,16328999,5412000,10916999,0,0,8717000,8717000,0,0.57,0,0,0
"2025-09-30","0QLQ.L","CHF","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",362688000,212490000,150198000,18883000,0,0,56270000,0,75153000,287643000,-1908000,472000,2380000,37216000,186857000,149641000,-74596000,75045000,72216000,147261000,8167000,139094000,0,0,139094000,0,139094000,10.19,10.19,13645997,13653542
"2025-09-30","0QMU.L","CHF","0000948401","2025-09-30","2025-09-29 20:00:00","2026","Q2",9939838196,3465230342,6474607854,0,0,0,4277715468,0,4277715468,7742945810,-88924063,56162566,145086629,740409832,2944790564,2204380731,-7488345,2196892386,-115133262,2081759124,400626306,1681132818,15912727,0,1697045545,0,1697045545,2.89,2.88,587600000,589100000
"2025-09-30","0QPY.L","CHF","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1815400000,567100000,1248300000,113700000,0,0,845700000,0,959400000,1526500000,-27299999,5500000,32799999,116600000,381800000,265200000,23700000,288900000,-54600000,234300000,42000000,192300000,0,0,188600000,100000,188500000,3.16,3.16,59607978,59680803
"2025-09-30","0QS9.L","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",171140000,139628000,171140000,0,1655000,96241000,97896000,43673000,141569000,141569000,-5111000,89000,5200000,12021000,41849000,29828000,-257000,29571000,-4943000,24628000,6680000,17948000,0,0,17948000,0,17948000,0.16,0.15,112783897,122832680
"2025-09-30","0QYR.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1923785000000,1337293000000,586492000000,0,0,0,496121000000,0,496121000000,1833414000000,8790000000,21232000000,12442000000,99993000000,199318000000,99325000000,-8954000000,90371000000,-3488000000,86883000000,11503000000,75380000000,0,0,70941000000,0,70941000000,30.39,30.39,2334582000,2334547000
"2025-11-30","0QZX.L","USD","0001048911","2025-12-18","2025-12-18 16:17:27","2026","Q2",23469000000,17269000000,6200000000,0,0,0,4822000000,0,4822000000,22091000000,-135000000,0,135000000,1068000000,2357000000,1289000000,89000000,1378000000,-89000000,1289000000,333000000,956000000,0,0,956000000,0,956000000,3.93,3.93,243000000,243000000
"2025-09-30","0R02.L","USD","0001497253","2025-09-30","2025-09-30 00:00:00","2026","Q2",28000,0,28000,923000,1736000,0,1736000,4000,2663000,2663000,92000,92000,0,59000,-2484000,-2543000,-92000,-2635000,92000,-2543000,2000,-2545000,0,0,-2545000,0,-2545000,-1.74,-1.74,1463609,1463609
"2025-08-31","0R0P.L","USD","0001070235","2025-09-25","2025-09-25 16:20:22","2026","Q2",129600000,33000000,96600000,25600000,31500000,24400000,55900000,3600000,85100000,118100000,1900000,3393617,1497184,4600000,18000000,13400000,-1900000,11500000,1900000,13400000,100000,13300000,0,0,13300000,0,13300000,0.0224,0.0222,594624000,598697000
"2025-09-30","0R15.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1916502000000,910922000000,1005580000000,0,0,0,858658000000,0,858658000000,1769580000000,-149108000000,25601000000,174709000000,221849000000,3395928000000,3174079000000,-3027157000000,146922000000,2849519000000,2996441000000,240231000000,2756210000000,0,-4614000000,2497633000000,981000000,2496652000000,1753.19,1748.27,1424618000,1428633000
"2025-08-02","0R18.L","USD","0000764478","2025-09-05","2025-09-05 16:58:38","2026","Q2",9438000000,7248000000,2190000000,0,0,0,1829000000,-4000000,1825000000,9073000000,-36000000,0,36000000,211000000,476000000,265000000,100000000,365000000,-111000000,254000000,68000000,186000000,0,0,186000000,0,186000000,0.88,0.88,211800000,212500000
"2025-09-30","0R1E.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",527202000000,313891000000,213311000000,43518000000,0,0,81540000000,0,125058000000,438949000000,11796000000,11796000000,0,3785000000,143969000000,140184000000,-51931000000,88253000000,51930000000,140183000000,37271000000,102912000000,0,0,102905000000,1000000,102904000000,88.39,88.39,1164256000,1164256000
"2025-11-23","0R1X.L","USD","0000040704","2025-12-17","2025-12-17 15:06:05","2026","Q2",4860800000,3168300000,1692500000,0,0,0,842400000,122100000,964500000,4132800000,-125900000,0,125900000,138000000,866000000,728000000,0,728000000,-110200000,617800000,204800000,413000000,0,0,413000000,0,413000000,0.78,0.78,541300000,542500000
