"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-10-31","GTLB","USD","0001653482","2025-12-03","2025-12-02 17:43:06","2026","Q3",-8276000,2884000,0,0,-30695000,-23472000,0,-2302000,-4921000,67515000,31428000,-3038000,0,-314385000,241641000,0,-75782000,0,0,0,8182000,8182000,8182000,0,0,0,0,0,-529000,7653000,-438999,-37139999,224231000,261370999,31428000,-3038000,28390000,0,0
"2025-10-31","HAR.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-267549,9969,-31399,0,-282539,-135311,0,0,-147228,-96758,-668276,-77096,0,0,0,0,-77096,0,0,0,0,0,0,0,0,0,0,0,-10284,-10284,0,-755655,1299310,2054965,-668276,-4,-668280,0,0
"2025-11-30","HBBHF","USD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",11829246,64365014,0,0,-33400223,0,0,-42910010,9509786,-3363217,39430820,-69699773,1275703,0,0,0,-68424070,72135206,0,72135206,0,0,0,0,0,0,0,0,-31660629,40474577,-2901158,8580169,453570403,444990234,39430820,-63089312,-23658492,0,0
"2025-11-30","HBH.DE","EUR","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",10200000,55500000,0,0,-28800000,0,0,-37000000,8200000,-2900000,34000000,-60100000,1100000,0,0,0,-59000000,62200000,0,62200000,0,0,0,0,0,0,0,0,-27300000,34900000,300000,10200000,391100000,380900000,34000000,-54400000,-20400000,0,0
"2025-11-30","HBH3.SW","EUR","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",10200000,55500000,0,0,-28800000,0,0,-37000000,8200000,-2900000,34000000,-60100000,1100000,0,0,0,-59000000,62200000,0,62200000,0,0,0,0,0,0,0,0,-27300000,34900000,300000,10200000,391100000,380900000,34000000,-54400000,-20400000,0,0
"2025-10-31","HPYCF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",843668,0,0,0,-112668,-40758,0,0,-71910,-946402,-215402,-1045497,0,0,0,0,-1045497,0,0,0,2735638,2735638,2735638,0,0,0,0,0,-17835,2717803,-203,1456701,1474161,17460,-301938,-1465514,-1767452,0,0
"2025-10-31","HQY","USD","0001428336","2025-12-03","2025-12-03 16:04:09","2026","Q3",51692000,38780000,12023000,20542000,15267000,-79000,0,-7484000,22830000,271000,138575000,-784000,0,0,0,-10597000,-11381000,-25000000,-25000000,0,-97421000,-97421000,-4997000,-92424000,0,0,0,0,25000,-122396000,0,4798000,309259000,304461000,138575000,-784000,137791000,0,0
"2025-10-31","HRFEF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-190869,7111,-22400,0,-201563,-96530,0,0,-105032,-69027,-476748,-55000,0,0,0,0,-55000,0,0,0,0,0,0,0,0,0,0,0,-7336,-7336,-17200,-556285,926927,1483212,-476748,0,-476750,0,0
"2025-09-30","IBATF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q3",2978000,772000,0,413000,-181932,-70231,0,13212,-124913,-6378807,-2397739,-7087,0,0,0,0,-7087,0,0,0,4763909,4763909,4763909,0,0,0,0,0,26828,4790737,-12728,2373182,9423000,7025000,-2427000,-8000,-2435000,0,0
"2025-10-31","IHT","USD","0000082473","2025-12-15","2025-12-15 17:28:04","2026","Q3",-351993,191601,0,6480,8809,8787,0,-65863,65885,0,-145103,415091,-38546,-38546,0,-501505,-163506,115761,115761,0,0,0,0,0,0,-77,-77,0,0,115684,0,-192925,14016,206941,-145103,415091,269988,0,0
"2025-11-01","IOT","USD","0001642896","2025-12-09","2025-12-09 16:12:13","2026","Q3",7766000,6075000,0,77843000,-29986000,-20790000,-11216000,13218000,-11198000,2006000,63704000,-7859000,0,-221178000,181770000,-1000000,-48267000,0,0,0,8000,8000,-18737000,0,0,0,0,0,-147000,-139000,-427000,14871000,296380000,281509000,63704000,-7859000,55845000,0,0
"2025-10-31","KCRD","USD","0001696025","2025-12-22","2025-12-19 19:04:10","2026","Q3",-44881,2983,0,0,0,-481,0,16951,1314,66416,24518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24105,-24105,0,413,9698,9285,24518,0,24518,0,0
"2025-11-30","KMX","USD","0001170010","2025-12-23","2025-12-23 10:02:45","2026","Q3",62215000,88483000,34194000,16106000,74572000,-590195000,21622000,0,643145000,977507000,1253077000,-139758000,0,-2989000,767000,3169000,-138811000,-1303071000,-1303071000,0,-203567000,-203567000,-8349000,-203567000,0,0,0,0,0,-1506638000,0,-392372000,912803000,1305175000,1253077000,-139758000,1113319000,0,0
"2025-10-31","LAKE","USD","0000798081","2025-12-09","2025-12-09 16:46:02","2026","Q3",-15955000,72138,12316243,953329,0,1251160,5495495,-2608117,-1377000,-480551,-3093841,2553791,-6165000,0,0,5652000,2040791,0,0,0,0,0,0,0,0,-2285,0,0,-1042208,-1044493,401685,-555000,17194000,17749000,-3093841,2553791,-540050,0,0
"2025-10-31","LBSR","USD","0001172178","2025-12-12","2025-12-12 11:09:47","2026","Q3",-559640,1618,0,296412,-9229,0,0,-19199,9970,79328,-191511,0,0,0,0,0,0,87703,-265247,352950,338978,338978,338978,0,0,0,0,0,-112192,314489,0,122978,436521,313543,-191511,0,-191511,0,38059
"2025-10-31","LPP.WA","PLN","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",255000000,530000000,0,0,1380000000,813000000,422000000,162000000,-17000000,-149000000,2016000000,-938000000,0,0,0,34000000,-904000000,-165000000,-165000000,0,0,0,0,0,0,-613000000,-613000000,0,-258000000,-1036000000,6000000,82000000,693000000,611000000,2016000000,-938000000,1078000000,0,0
"2025-10-31","LPPSY","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-4937816,145391277,0,0,366884522,216462168,110637424,44246878,-4461948,36981013,544318996,-256754685,4983044,0,0,4288298,-247483343,-38809792,0,-38809792,0,0,0,0,0,-166920549,-166920549,0,-71722470,-277452811,4790542,24173384,187804878,163631494,544318996,-256754686,287564310,0,0
"2025-10-31","MAMA","USD","0001520358","2025-12-08","2025-12-08 16:08:35","2026","Q3",540000,1716000,-109000,533000,3454000,-582000,1492000,3729000,0,-2268000,3866000,-194000,-17500000,0,0,0,-17694000,0,0,0,0,0,18927000,0,0,0,0,0,22512000,22512000,0,8684000,18068000,9384000,3866000,-194000,3672000,0,0
"2025-10-31","MDB","USD","0001441816","2025-12-02","2025-12-02 16:19:32","2026","Q3",-2007000,9562000,447000,0,12289000,-66992999,0,4993000,74289000,131540000,151831000,-1678000,0,0,232660000,0,230982000,-10036000,-1715000,-8321000,-148100000,-148100000,533000,-148633000,0,0,0,0,-38496000,-196632000,772000,186953000,837170000,650206000,151831000,-1678000,150153000,6558000,486000
"2025-10-31","MMMB","USD","0001520358","2025-12-08","2025-12-08 16:08:35","2026","Q3",540000,1716000,-109000,533000,3454000,-582000,1492000,3729000,0,-2268000,3866000,-194000,-17500000,0,0,0,-17694000,0,0,0,0,0,18927000,0,0,0,0,0,22512000,22512000,0,8684000,18068000,9384000,3866000,-194000,3672000,0,0
"2025-10-31","MMMRF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",-102370,0,0,0,-17653,-10647,0,0,-7006,34399,-85624,0,0,0,0,0,0,3147,0,3147,222937,222937,222937,0,0,0,0,0,0,226085,-4129,136332,492353,356021,-85624,0,-85622,0,0
"2025-10-31","MNAO","USD","0001710495","2025-12-19","2025-12-19 17:11:22","2026","Q3",20459,0,0,-112500,0,0,0,300,0,93824,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1783,-1783,0,0,0,0,1783,0,1783,0,0
"2025-10-31","MOV","USD","0000072573","2025-11-25","2025-11-25 09:32:25","2026","Q3",9661000,2382000,1209000,-2234000,25716000,-2548000,44369000,-8609000,-5912000,-24452000,12282000,-686000,0,0,0,-857000,-1543000,0,0,0,0,1594000,0,1594000,0,-7749000,-7749000,0,-7000,-7756000,408000,3391000,184684000,181293000,12282000,-686000,11596000,0,0
"2025-11-01","MRVL","USD","0001835632","2025-12-03","2025-12-03 16:04:43","2026","Q3",1901300000,315900000,7000000,152100000,32100000,-94700000,35200000,-11000000,102600000,-1826100000,582300000,-73500000,0,0,0,2464700000,2391200000,54300000,54300000,0,-1300000000,-1300000000,0,-1300000000,0,-50800000,-50800000,0,-186900000,-1483400000,0,1490100000,2714500000,1224400000,582300000,-73500000,508800000,0,0
"2025-10-31","MSB","USD","0000065172","2025-12-12","2025-12-12 16:31:05","2026","Q3",5203295,0,0,0,4894692,4845834,0,0,48858,749670,10847657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83180863,0,0,156128120,72947257,0,1942732,23191923,21249191,10847657,0,10847657,0,0
"2025-10-31","MTH.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-102370,0,0,0,-17653,-10647,0,0,-7006,0,-120023,0,0,0,0,0,0,4412,0,4412,312500,312500,312500,0,0,0,0,0,0,316912,0,196889,690151,493262,-120023,3,-120020,0,0
"2025-10-31","NCNO","USD","0001902733","2025-12-03","2025-12-03 17:16:50","2026","Q3",6539000,10591000,-1424000,0,-35614000,11243000,0,-1557000,-45300000,24979000,5071000,-174000,0,0,0,0,-174000,-421000,-421000,0,-39210000,-39210000,272000,-39482000,0,0,0,0,0,-39631000,-609000,-35343000,87724000,123067000,5071000,-174000,4897000,0,0
"2025-10-31","NKL.V","USD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",645476,0,408943,56716,29444,99882,0,0,-70438,-1007159,133420,0,1367975,0,0,0,1367975,-10083,-10083,0,-35736,-35736,0,-35736,0,0,0,0,8296,-37523,0,1463872,13285957,11085713,2090124,-4.957817629678175,2090120,0,88990
"2025-10-31","NNWWF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",41073000,30172000,13078000,-1249000,-17478000,0,0,0,-17478000,-31446256,34149744,-33326000,0,0,0,7816957,-25509043,23689873,23689873,0,-3567000,-3567000,0,-3567000,0,-13981213,-13981213,0,-4748390,1393270,-245231,9788740,59234315,49445575,34149744,-23774768,10374976,0,0
"2025-10-31","NRM.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-440022,13204,0,0,214259,-3367,0,0,217626,3113,-209446,38161,0,0,0,0,38161,0,0,0,0,0,0,0,0,0,0,0,2173,2173,0,-169112,3532,172644,-209446,-4,-209450,0,0
"2025-10-31","NRVTF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-313911,9419,0,0,152852,-2402,0,0,155254,2222,-149418,27224,0,0,0,0,27224,0,0,0,0,0,0,0,0,0,0,0,1550,1550,-1445,-122089,2519,124609,-149418,0,-149421,0,0
"2025-10-31","NTRR","USD","0001512886","2025-10-31","2025-10-30 20:00:00","2026","Q3",-341318,1267,0,0,-553686,-115910,0,-417282,-20494,905313,11576,0,0,0,0,3605,3605,5887,0,5887,0,0,0,0,0,0,0,0,0,5887,-36357,-15289,35582,50871,11576,3.0000000001000444,11580,0,0
"2025-10-26","NVD.DE","USD","0001045810","2025-11-19","2025-11-19 16:36:17","2026","Q3",31910000000,751000000,125000000,1654000000,2368000000,-5582000000,-4823000000,-223000000,12996000000,-13057000000,23751000000,-1636000000,-693000000,-9425000000,2730000000,0,-9024000000,0,0,0,-12456000000,-12456000000,0,-12456000000,0,-244000000,-244000000,0,-2180000000,-14880000000,0,-153000000,11486000000,11639000000,23751000000,-1636000000,22115000000,0,0
"2025-10-26","NVD.F","USD","0001045810","2025-11-19","2025-11-19 16:36:17","2026","Q3",31910000000,751000000,125000000,1654000000,2368000000,-5582000000,-4823000000,-223000000,12996000000,-13057000000,23751000000,-1636000000,-693000000,-9425000000,2730000000,0,-9024000000,0,0,0,-12456000000,-12456000000,0,-12456000000,0,-244000000,-244000000,0,-2180000000,-14880000000,0,-153000000,11486000000,11639000000,23751000000,-1636000000,22115000000,0,0
"2025-10-26","NVDA","USD","0001045810","2025-11-19","2025-11-19 16:36:17","2026","Q3",31910000000,751000000,125000000,1654000000,2368000000,-5582000000,-4823000000,-223000000,12996000000,-13057000000,23751000000,-1636000000,-693000000,-9425000000,2730000000,0,-9024000000,0,0,0,-12456000000,-12456000000,0,-12456000000,0,-244000000,-244000000,0,-2180000000,-14880000000,0,-153000000,11486000000,11639000000,23751000000,-1636000000,22115000000,0,0
"2025-10-26","NVDA.NE","USD","0001045810","2025-11-19","2025-11-19 16:36:17","2026","Q3",31910000000,751000000,125000000,1654000000,2368000000,-5582000000,-4823000000,-223000000,12996000000,-13057000000,23751000000,-1636000000,-693000000,-9425000000,2730000000,0,-9024000000,0,0,0,-12456000000,-12456000000,0,-12456000000,0,-244000000,-244000000,0,-2180000000,-14880000000,0,-153000000,11486000000,11639000000,23751000000,-1636000000,22115000000,0,0
"2025-10-31","NWC.TO","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",41073000,30172000,13078000,-1249000,-17478000,-422000,-6308000,-14919000,4171000,-17727000,47869000,-33326000,0,0,0,-2431000,-35757000,33207000,27980000,0,-5000000,-5000000,0,-5000000,0,-19598000,-19598000,0,-6656000,1953000,460000,14525000,83031000,68506000,47869000,-33326000,14543000,0,0
"2025-10-31","OKTA","USD","0001660134","2025-12-03","2025-12-02 18:08:06","2026","Q3",43000000,24000000,4000000,0,-31000000,-47000000,0,1000000,15000000,178000000,218000000,-7000000,-53000000,-336000000,501000000,0,105000000,-508000000,-508000000,0,1000000,1000000,1000000,0,0,0,0,0,-46000000,-555000000,-1000000,-233000000,645000000,878000000,218000000,-4000000,214000000,0,0
"2025-10-31","OOMA","USD","0001327688","2025-12-09","2025-12-09 17:20:19","2026","Q3",1393000,2428000,0,3762000,5096000,-212000,-612000,1119000,1757000,-5756000,6923000,-1476000,0,0,0,0,-1476000,0,0,0,0,7290000,732000,-2569000,0,0,0,0,-3285000,-3285000,0,2162000,21720000,19558000,6923000,-1476000,5447000,0,0
"2025-10-31","PATH","USD","0001734722","2025-12-08","2025-12-08 17:28:43","2026","Q3",198839000,4513000,-186950000,71475000,110007000,-75433000,0,-5695000,191135000,-169613000,28271000,-3164000,0,-207180000,327947000,-16839000,100764000,0,0,0,4239000,4239000,4239000,0,0,0,0,0,-15406000,-11167000,-2825000,115043000,744098000,629055000,28271000,-3164000,25107000,0,0
"2025-10-31","PBMLF","USD","0001319150","2025-10-31","2025-10-30 20:00:00","2026","Q3",-47686,7970,0,0,3883,-1085,0,0,4968,1306,-34527,-10840,0,0,0,0,-10840,0,0,0,0,0,0,0,0,0,0,0,-8314,-8314,-1826,-55508,101965,157473,-34527,0,-34528,0,0
"2025-10-31","PD","USD","0001568100","2025-11-26","2025-11-25 18:06:46","2026","Q3",159555000,2998000,-150079000,22575000,0,-8549000,0,-97000,0,-10246000,24803000,-743000,0,-45092000,50779000,-3131000,1813000,0,0,0,0,0,0,-36138000,0,0,0,0,-42346000,-42346000,-116000,-15846000,325339000,341185000,24803000,-743000,24060000,0,0
"2025-10-31","PESO.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-2821492,840594,0,0,-842302,-38239,360945,-1490756,325748,1033590,-1789610,-694003,0,0,0,0,-694003,-12223,-12223,0,19346,19346,19346,0,0,0,0,0,-850498,-843375,-46097,-3373085,695614,4068699,-1789610,-693240,-2482850,0,0
"2025-10-31","PGPGF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-30683,0,0,0,-6636,-59.2122,0,0,-6577,0,-37320,0,0,0,0,0,0,358.1268,358.1268,0,0,0,0,0,0,0,0,0,0,358.1268,-466,-37428,2847,40276,-37320,0,-37317,0,0
"2025-10-31","PHR","USD","0001412408","2025-11-12","2025-11-12 17:18:52","2026","Q3",4271000,7478000,57000,15959000,0,-11455000,0,1303000,0,-12298000,15467000,-3271000,0,0,0,-3395000,-6666000,0,0,0,0,0,0,0,0,0,0,0,-667000,-667000,-29000,8105000,106371000,98266000,15467000,-3271000,12196000,0,0
"2025-10-31","PL","USD","0001836833","2025-12-10","2025-12-10 16:30:58","2026","Q3",-59185000,9908000,0,13473000,19295000,4981000,0,-5978000,20292000,45102000,28593000,-26704000,0,-184777000,41711000,-1239000,-171009000,445830000,445830000,0,12233000,12233000,12233000,0,0,0,0,0,-59808000,398255000,853000,256692000,449622000,192930000,28593000,-27943000,650000,0,0
"2025-10-31","PL-WT","USD","0001836833","2025-12-10","2025-12-10 16:30:58","2026","Q3",-59185000,9908000,0,13473000,19295000,4981000,0,-5978000,20292000,45102000,28593000,-26704000,0,-184777000,41711000,-1239000,-171009000,445830000,445830000,0,12233000,12233000,12233000,0,0,0,0,0,-59808000,398255000,853000,256692000,449622000,192930000,28593000,-27943000,650000,0,0
"2025-11-02","PSTG","USD","0001474432","2025-12-10","2025-12-10 16:43:56","2026","Q3",54806000,37785000,0,106185000,-320661000,-240908000,-17689000,18349000,-80413000,-256135000,-378020000,70954000,-4263000,186461000,-314895000,0,-61743000,98808000,98808000,0,101756000,101756000,-7153000,108909000,0,0,0,0,31682000,232246000,170506000,-37011000,852838000,889849000,-378020000,70954000,-307066000,0,0
"2025-10-31","RBRK","USD","0001943896","2025-12-08","2025-12-08 16:06:05","2026","Q3",-63829000,0,1866000,0,26841000,-2639000,0,-1484000,30964000,121787000,86665000,-4739000,-10750000,-291410000,200995000,-3856000,-109760000,-1903000,-1903000,0,15975000,15975000,15975000,0,0,0,0,0,-6339000,7733000,-240000,-15602000,307100000,322702000,86665000,2409000,89074000,0,0
"2025-10-31","RET-A.V","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",864000,14495000,375000,103000,-5850000,-327000,-3336000,-6902000,4715000,34000,10021000,-10683000,0,0,0,0,-10683000,-7301000,-7301000,0,-171000,-171000,0,-171000,0,0,0,0,0,-7472000,2241000,-5893000,119397000,125290000,10021000,-10683000,-662000,0,0
"2025-10-31","RET.V","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",864000,14495000,375000,103000,-5850000,-327000,-3336000,-6902000,4715000,34000,10021000,-10683000,0,0,0,0,-10683000,-7301000,-7301000,0,-171000,-171000,0,-171000,0,0,0,0,0,-7472000,2241000,-5893000,119397000,125290000,10021000,-10683000,-662000,0,0
"2025-10-31","ROOT.TO","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",2282000,7024000,909000,195000,-11190000,-700000,-16681000,6331000,-139999,-2000,-782000,-1048000,0,0,0,-2000,-1050000,14616000,14616000,0,-1328000,-1328000,0,-1328000,0,0,0,0,-2749000,10539000,-3107000,5600000,7528000,-1179000,-782000,-1050000,-1832000,0,0
"2025-10-31","RROTF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",2282000,7024000,909000,195000,-11190000,-700000,-16681000,0,6191000,222122,-557878,-749070,0,0,0,0,-749070,10427054,10427054,0,-947395,-947395,0,-947395,0,0,0,0,-1961137,7518522,-2232671,3978903,5370475,1391572,-782000,-1050000,-1832000,0,0
"2025-10-31","RTMAF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",864000,14495000,375000,103000,-5850000,-327000,-3336000,0,-2187000,-2838019,7148981,-7621252,0,0,0,0,-7621252,-7301000,-7301000,0,-121991,-121991,0,-121991,0,0,0,0,2092467,-5330524,550051,-5252744,85177819,90430563,10021000,-10683000,-662000,0,0
"2025-10-31","RTMNF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q3",864000,14495000,375000,103000,-5850000,-327000,-3336000,0,-2187000,-2838019,7148981,-7621252,0,0,0,0,-7621252,-7301000,-7301000,0,-121991,-121991,0,-121991,0,0,0,0,2092467,-5330524,550051,-5252744,85177819,90430563,10021000,-10683000,-662000,0,0
"2025-10-31","S","USD","0001583708","2025-12-04","2025-12-04 16:15:31","2026","Q3",-60291000,14933000,0,75341000,-27382000,-18092000,0,-235000,-9055000,18413000,21014000,-109000,-244720000,-25457000,184897000,-5037000,-90426000,0,0,0,-49249000,-49249000,0,-49249000,0,0,0,0,1381000,-47868000,0,-117280000,164496000,281776000,21014000,-5146000,15868000,1904000,0
"2025-10-31","SAIC","USD","0001571123","2025-12-04","2025-12-04 12:25:08","2026","Q3",78000000,38000000,-8000000,26000000,-1000000,-80000000,0,62000000,17000000,-4000000,129000000,0,-203000000,-4000000,1000000,-9000000,-215000000,191000000,191000000,0,-91000000,-91000000,4000000,-95000000,0,-17000000,-17000000,0,0,83000000,0,-3000000,53000000,56000000,129000000,15000000,144000000,0,0
"2025-10-31","SAIL","USD","0001627857","2025-10-31","2025-10-31 00:00:00","2026","Q3",-35975000,52792000,-8674000,48948000,-14460000,-32043000,0,712000,16871000,10947000,53578000,-1033000,0,0,0,-19745000,-20778000,0,0,0,0,0,0,0,0,0,0,0,-5700000,-5700000,0,27100000,304416000,277316000,53578000,-4532000,49046000,0,0
"2025-11-30","SHAOF","USD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",78411138,11448564,0,0,-14803736,-73314350,-146276535,175365364,29421785,-24523490,50532476,-56423236,0,-928428597,833670600,1107719,-150073514,0,0,0,-25612,-25612,0,-25612,0,-46940393,-46940393,0,-6403,-46972408,-64000119,-210513565,889965776,1100479341,50532476,-54156574,-3624098,0,0
"2025-10-03","SHIM","USD","0001887944","2025-11-13","2025-11-13 16:09:46","2026","Q3",-4396000,3131000,0,0,-25461000,-26314000,0,15263000,-14410000,2981000,-23745000,-4970000,4750000,0,110000,0,-110000,20273000,20273000,0,0,0,0,0,0,0,0,0,-160000,20113000,0,-3742000,18925000,22667000,-23745000,-4970000,-28715000,0,0
"2025-11-01","SIG","USD","0000832988","2025-12-05","2025-12-05 16:06:18","2026","Q3",20000000,36900000,-3700000,0,-29400000,0,-119100000,143200000,-53500000,7200000,31000000,-32500000,0,0,0,-1900000,-34400000,0,0,0,-28500000,-28500000,0,-28500000,0,-13100000,-13100000,0,100000,-41500000,-1800000,-46700000,234700000,281400000,31000000,-32500000,-1500000,0,0
"2025-10-31","SKIL","USD","0001774675","2025-12-10","2025-12-10 16:08:50","2026","Q3",-34337000,33002000,-2667000,8721000,-23193000,-173380000,0,-20342000,156696000,-13932000,-32406000,-735000,0,0,0,-3386000,-4121000,0,0,0,0,352000,0,492000,0,0,0,0,-10193000,-10193000,-5224000,-25884000,77536000,103420000,-32406000,137000,-32269000,0,0
"2025-10-31","SKIL-WT","USD","0001774675","2025-12-10","2025-12-10 16:08:50","2026","Q3",-34337000,33002000,-2667000,8721000,-23193000,-173380000,0,-20342000,156696000,-13932000,-32406000,-735000,0,0,0,-3386000,-4121000,0,0,0,0,352000,0,492000,0,0,0,0,-10193000,-10193000,-5224000,-25884000,77536000,103420000,-32406000,137000,-32269000,0,0
"2025-10-31","SLMXF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q3",-30751,1919,0,0,140468,-16786,0,0,157254,-33536,78100,-259565,0,0,0,0,-259565,0,0,0,631763,631763,631763,0,0,0,0,0,-11753,620010,-2378,436167,641265,205098,78100,0,78103,0,0
"2025-10-26","SMTC","USD","0000088941","2025-11-25","2025-11-25 16:05:32","2026","Q3",-2862000,11521000,2935000,17138000,16998000,-11317000,-2449000,4416000,17813000,1732000,47462000,-2819000,0,0,1400000,-2635000,-4054000,0,0,0,0,-468000,-468000,0,0,0,0,0,-47086000,-47086000,-212000,-3890000,164670000,168560000,47462000,-2819000,44643000,0,0
"2025-10-31","SNOW","USD","0001640147","2025-12-05","2025-12-05 16:12:07","2026","Q3",-291603000,57878000,0,412278000,-80639000,-288676000,0,28948000,179089000,39605000,137519000,-23905000,0,-340917000,613316000,-255000,248239000,0,0,0,-232896000,-232896000,0,-232896000,0,0,0,0,-129090000,-361986000,21000,23793000,1984631000,1960838000,137519000,-23905000,113614000,0,0
"2025-10-31","STRG","USD","0001803096","2025-12-11","2025-12-11 13:25:33","2026","Q3",-18812,158,0,0,10823,0,0,2299,8524,-6,-7837,0,0,0,0,0,0,6450,0,6450,0,0,0,0,0,0,0,0,0,6450,505,-875,9,884,-7837,-4,-7837,0,0
"2025-09-30","SYDRF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q3",-432324,383864,-15944,0,285127,120646,215580,-38527,-12572,114399,335122,-682.1,0,0,0,0,-682.1,-5385,-5385,0,0,0,0,0,0,0,0,0,-328644,-334029,-34386,-33976,1496733,1530709,466744,-950,465794,0,29599
"2025-10-31","TITN","USD","0001409171","2025-12-04","2025-12-04 16:16:33","2026","Q3",1198000,9846000,0,0,98900000,-14845000,122949000,-8406000,0,-75954000,33990000,-2734000,0,0,0,10560000,7826000,-112600000,-201000,-112399000,0,0,0,0,0,0,0,0,86831000,-25769000,68000,16115000,48790000,32675000,33990000,-2734000,31256000,0,0
"2025-11-01","TJX","USD","0000109198","2025-12-02","2025-12-02 11:19:44","2026","Q3",1442000000,0,20000000,0,-299000000,-2000000,-2006000000,1254000000,455000000,369000000,1532000000,-531000000,0,-17000000,7000000,0,-541000000,0,0,0,-502000000,-502000000,92000000,-594000000,0,-473000000,-473000000,0,0,-975000000,-15000000,1000000,4640000000,4639000000,1532000000,-531000000,1001000000,0,0
"2025-11-30","TKSHF","USD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",54451112,54777665,0,0,72328288,-123219332,-33263585,159927731,68883474,5224848,186781913,-58894794,-5045564,-160075,1927303,-9937456,-72110586,3502441,3502441,0,-32027806,-32027806,0,-32027806,0,-32584867,-32584867,0,-35050022,-96160254,-92643,18418430,522958622,504540192,186781913,-58894794,127887119,0,0
"2025-10-31","TTAN","USD","0001638826","2025-12-09","2025-12-09 16:36:54","2026","Q3",-39527000,20487000,-398000,49660000,9421000,2768000,0,3951000,2702000,4137000,43780000,-5708000,-19781000,0,0,-371000,-25860000,-268000,-268000,0,4101000,4101000,4101000,0,0,0,0,0,0,3833000,0,21753000,493448000,471695000,43780000,-1602000,42178000,0,0
"2025-10-31","URBN","USD","0000912615","2025-12-10","2025-12-10 16:34:18","2026","Q3",116440000,32959000,-6283000,7718000,-150215000,-8360000,-144178000,68557000,-66234000,60520000,61139000,-83898000,0,0,0,2158000,-81740000,0,0,0,-594000,-594000,0,-594000,0,0,0,0,-4359000,-4953000,-17000,-25571000,306600000,332171000,61139000,-83898000,-22759000,0,0
"2025-10-31","VEE.DE","USD","0001393052","2025-11-21","2025-11-21 16:07:12","2026","Q3",236203000,0,18486000,0,-197707000,100783000,0,-171000,-298319000,135805000,192787000,-9889000,0,-933336000,447992000,0,-495233000,0,0,0,57699000,57699000,57699000,0,0,0,0,0,-25053000,32646000,-494000,-270294000,1660137000,1930431000,192787000,-6303000,186484000,0,0
